	S3HC5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
12896	131.2	129	0.0239140191743063	2.14237160750333	0.0864757373552158	0.770655190452089	0.984177213347409	12896	Cpt2
12904	68.2	72.2	-0.0770287700522792	1.50641769436641	0.368943791518432	0.547979356371184	0.942833203377339	12904	Crabp2
12905	68	67	0.0141231023854937	1.97790531871212	0.0241611789527267	0.87747751470043	0.992608203247813	12905	Cradd
12908	2858	2865.8	-0.00444875608032716	5.86037348201619	0.0236951459119633	0.87865521557675	0.992608203247813	12908	Crat
12909	598.4	622.8	-0.0561888453210707	4.51094026125212	1.57687397857827	0.218541063072723	0.823920353665293	12909	Crcp
12912	1986.4	1980	0.00501651552815805	6.01389324425416	0.0170682034989419	0.896895218543592	0.995100006062911	12912	Creb1
12913	911.2	890.6	0.0346991468612685	5.16519294935075	0.850837606143582	0.363398980641344	0.898145258202564	12913	Creb3
12914	3022	3053.4	-0.0168834037853131	6.24387163697075	0.176655998230065	0.677145670110126	0.969091523039855	12914	Crebbp
12915	3113.6	3223	-0.0485519397954153	5.93450039984763	2.38046421777244	0.132951291247327	0.759034615220798	12915	Atf6b
12916	575.8	536.6	0.0996831279357921	4.26168305410088	3.32716964041875	0.0777422995846645	0.692608870608305	12916	Crem
12918	330	261	0.32774596940159	2.42456417410388	13.7516485513478	0.000810814230915549	0.139913717584772	12918	Crh
12919	1043.2	913.4	0.197312438565638	4.37035559650174	6.19113282586663	0.0198265618567276	0.533331984876816	12919	Crhbp
12921	1911.8	1799.2	0.0854944366186944	5.02685297189956	4.02605919000389	0.0535423750263385	0.654844352843133	12921	Crhr1
12922	83.8	93.2	-0.149161640242104	0.0295992012233437	0.761522185830577	0.389523975210426	0.910307412224211	12922	Crhr2
12925	38	37.4	0.0344488779669562	1.13810847550549	0.0774021848029024	0.782686069826091	0.984321819230402	12925	Crip1
12927	2056.2	2084.2	-0.0168803917407934	5.58743909171919	0.168686207673605	0.684091227235349	0.970357876527551	12927	Bcar1
12928	4990.8	4907.4	0.0242840855606773	7.17006243061165	0.623875366984859	0.435577269504868	0.920229197124773	12928	Crk
12929	1296.8	1270.2	0.0275591133810889	5.19225767355391	0.409834651940233	0.526730576884108	0.938532232567319	12929	Crkl
12933	10813.4	10476.4	0.0456299187839953	7.64632036104895	3.30905582042094	0.0785155779969242	0.694495569592403	12933	Crmp1
12934	7740	7718.6	0.00393591587810028	7.24045053099584	0.00605094497468057	0.938601777584132	0.997477051082285	12934	Dpysl2
12937	299	245.8	0.23581531830597	2.18512785834388	3.83605026153382	0.0599159651081866	0.665503382561812	12937	Pcdha6
12939	112.4	102	0.134131981693409	1.79648142272606	1.03026831326555	0.318548601532748	0.879250533556502	12939	Pcdha7
12941	144.2	139.4	0.0429516227892205	2.31441235562036	0.235712251170208	0.630714701824029	0.963469123128133	12941	Pcdha5
12942	38.4	36.4	0.0753117304751178	1.98043585078192	0.459089934214316	0.503054308454523	0.932284869693631	12942	Pcdha11
12943	117	120	-0.041732475539789	1.44969369099041	0.0768126299874718	0.783695696445765	0.984321819230402	12943	Pcdha10
12946	324.8	325.2	0.000544706306681273	3.12017106166078	8.5189816861792e-05	0.992694570796883	0.999552472603532	12946	Cr1l
12950	2033.6	2144.2	-0.0699811007228607	4.53182794141964	1.11517272846974	0.299996393404897	0.872292557509028	12950	Hapln1
12952	430.8	452.2	-0.0722138265806474	3.77421422304345	0.96113971180735	0.334689961789649	0.887434985727203	12952	Cry1
12953	7289	7346.2	-0.0118715778459365	7.25980454953275	0.180400343305745	0.67394632326319	0.968353718146755	12953	Cry2
12955	1418	1447.4	-0.0270141411289377	5.75067765911569	0.23757371107554	0.629945137219011	0.963394678623082	12955	Cryab
12960	39.6	39.4	0.0319707636235036	1.76455891488055	0.0642558433499433	0.801555755447293	0.985592653781681	12960	Crybb1
12971	924.2	908.4	0.0224857745817184	6.17277427519882	0.0899117641881537	0.767239276636897	0.984177213347409	12971	Crym
12972	414.2	411.2	0.00952714271679608	3.63029604153311	0.0215767354802337	0.884164418717415	0.993793676280159	12972	Cryz
12974	18163.2	17779.2	0.0305059723569208	8.17095399011186	1.43900521474908	0.239337425180056	0.844469529315002	12974	Cs
12977	1230.8	1241.6	-0.0177818026516448	4.29483156270545	0.0996441704651137	0.754360479005153	0.984040204883583	12977	Csf1
12978	6759.4	6470.2	0.0638219928935761	6.67051905352101	2.97569045718344	0.0944255975380327	0.726279781138216	12978	Csf1r
12982	966.4	913	0.0839387222136137	4.89071971592626	3.72393371980395	0.0627801948658477	0.670638748230402	12982	Csf2ra
12983	57	70	-0.278004406959612	0.342172392360039	4.03846094051467	0.0531969916468777	0.65329085867985	12983	Csf2rb
12986	371.6	370.4	0.000906307995070181	2.99158940607475	0.000197928512944916	0.988864809454091	0.999552472603532	12986	Csf3r
12988	1028.2	999	0.0427260847762617	4.06372868016173	0.953385684080326	0.336374737627819	0.887961888441296	12988	Csk
12995	3182.4	3146.8	0.0155062650303528	6.10110289403103	0.160868083149934	0.691094247341323	0.972249481248047	12995	Csnk2a1
13000	1487.2	1524.2	-0.0344348385522993	5.4873131783211	0.923279388477614	0.344008613086111	0.892016875513334	13000	Csnk2a2
13001	2166	2240.2	-0.0478842185270775	6.20277156468029	1.43678447776663	0.239692256912202	0.844469529315002	13001	Csnk2b
13002	11868	11547.6	0.038557485995237	8.14733261147235	1.92758508399575	0.174863665372467	0.798008629351529	13002	Dnajc5
13003	212.8	211.6	0.00166258155497264	4.40642464457157	0.000978191295193423	0.97524875291056	0.998853069201928	13003	Vcan
13004	13323.8	13069.2	0.0276758731138355	7.51178509690557	0.853766314995503	0.362585474059043	0.898145258202564	13004	Ncan
13006	1604.6	1636.4	-0.0275528687300662	5.84544732954621	0.619989829450821	0.43699632027625	0.920347212275774	13006	Smc3
13007	5264.6	5244.4	0.00683430214073581	7.48038836865146	0.0402031729741993	0.842386093358705	0.988389075282043	13007	Csrp1
13008	50.4	52	-0.0402533951725382	1.49257997618114	0.17378936510392	0.679622235223316	0.969559591249315	13008	Csrp2
13010	5343.2	5652.6	-0.0789982946212513	8.7124537043214	1.71711310066883	0.203684232662055	0.820363140670549	13010	Cst3
13014	250.4	257.8	-0.0412200292832033	3.78545110037637	0.720561127576643	0.402430669780209	0.910307412224211	13014	Cstb
13016	5431.2	5557.6	-0.0338610178634442	7.32186281746488	0.714922597467681	0.404407233963731	0.910307412224211	13016	Ctbp1
13017	758.4	768.4	-0.0179724848711335	4.18185307256752	0.13301298830559	0.717790530045058	0.978848911616626	13017	Ctbp2
13018	2950.4	2943.8	0.00266754475065847	6.27826282116835	0.00770666574481614	0.930606922471113	0.996869182277266	13018	Ctcf
13019	62.6	64	-0.0492650572391601	0.167113417251991	0.0768054276744701	0.783503461608502	0.984321819230402	13019	Ctf1
13024	166.2	166.6	0.00213968181312722	2.40094852256085	0.00034574627670912	0.985286689428038	0.999552472603532	13024	Ctla2a
13025	25.8	26.2	-0.0807396038632523	-0.165070686044546	0.24988198957693	0.620668075114452	0.960693795441499	13025	Ctla2b
13026	1641	1606.2	0.0314793730496791	5.42319679701213	0.910117248826294	0.347421847204954	0.893259731429156	13026	Pcyt1a
13030	18296.6	18709.4	-0.0319303938734143	9.26617084044273	1.45567965220045	0.236694191974626	0.842305380137804	13030	Ctsb
13032	299.2	282.4	0.078829845152017	2.57051079201467	0.896460422115436	0.351013627863275	0.894517980646757	13032	Ctsc
13033	8574.2	8413.4	0.0276599951656838	8.40544210399283	1.31499153046555	0.260217504735894	0.855173323190528	13033	Ctsd
13036	428.4	429.6	-0.000633443033356164	3.4141503662636	6.52108391617971e-05	0.993609974762416	0.999552472603532	13036	Ctsh
13038	147.8	147.6	-0.00505675569391632	2.09162114159111	0.00348456034995389	0.953304824306086	0.997921197843144	13038	Ctsk
13039	1834.2	1807.2	0.0209618294327495	6.27297329692492	0.582802273960503	0.450954498231354	0.924886714639969	13039	Ctsl
13040	1939	2012.8	-0.0531147979347039	5.87422759503864	1.02774582369171	0.319603975670994	0.880231736148786	13040	Ctss
13043	6132.4	6080.6	0.0118220603516784	7.03388463281209	0.189868612808493	0.666028104215361	0.968130430085322	13043	Cttn
13046	8818.8	8663.2	0.0252123779038486	8.24888988638101	0.85193469700191	0.36309393806962	0.898145258202564	13046	Celf1
13047	1765.8	1866	-0.0761084281788778	5.70558236260641	3.4175550224179	0.0740099338543511	0.684603695736324	13047	Cux1
13048	10287.6	10864	-0.0781281254733996	6.67134810434935	5.55625298831009	0.0248704763737412	0.553759685157264	13048	Cux2
13051	1650.6	1558.8	0.0852149775501059	5.21071157629907	2.91645209663103	0.09790833629309	0.728504368468173	13051	Cx3cr1
13052	1424	1343.8	0.0775989419088204	5.31534416626927	2.22609566623418	0.146453531064487	0.773881813280581	13052	Cxadr
13056	2396.2	2326	0.040604079480016	6.26685353322951	1.07398705938221	0.308017987135302	0.874749540871553	13056	Cyb561
13057	30.8	34.6	-0.145622241345443	1.39172665288461	1.58414417641337	0.217508179293706	0.823920353665293	13057	Cyba
13063	540.8	499.4	0.110043455500711	3.49457078968781	3.04382679228698	0.0908965208855458	0.723528319734204	13063	Cycs
13070	413	423.2	-0.0405568237598078	2.74066705734816	0.116018018327931	0.736055332494654	0.982072005891644	13070	Cyp11a1
13078	98	91.8	0.0776701313119795	2.17072301086518	0.302310465841248	0.587036204587685	0.951686423096826	13078	Cyp1b1
13087	0	0	-0.0242268385400071	-0.550598212778571	0.000674760843411645	0.979531551172831	0.998966427513557	13087	Cyp2a5
13108	0	0	0.396785101818831	-1.95609363449129	0.0892332116663879	0.767459371281106	0.984177213347409	13108	Cyp2g1
13110	732.4	743	-0.0213820939755226	4.1825406652329	0.19518483010665	0.66168517799537	0.966426335024615	13110	Cyp2j6
13116	9693	10145.4	-0.0654601157730293	7.65964881574265	5.11680916294544	0.0308108928615529	0.583343227816053	13116	Cyp46a1
13120	18.6	21	-0.188988127888948	-0.114957944155439	2.018627314231	0.166412832549833	0.790870166495024	13120	Cyp4b1
13121	3327.2	3084.8	0.109870802929303	5.9590939387817	4.72795967455599	0.0384015917019595	0.60292047785358	13121	Cyp51
13123	580.4	575.8	0.0140163428583722	3.30271184448778	0.0367796475548821	0.849157972261422	0.989865134555449	13123	Cyp7b1
13131	6055	5974.4	0.0174677558391897	6.95449581075768	0.255355563121538	0.616882888909814	0.95995138075738	13131	Dab1
13132	735.6	772.4	-0.0671888345733014	3.63596652672179	1.29756865776762	0.263334595555607	0.855782501021645	13132	Dab2
13134	30.6	33	-0.0996441992251157	2.28905957284193	0.466324592842679	0.501370096607525	0.932065282803382	13134	Dach1
13135	1085.2	1053.4	0.0414969200797524	5.4788822558417	0.812592931342782	0.374265967942091	0.90377355304287	13135	Dad1
13136	169	152.2	0.143255249589703	2.55381638283198	3.35196798509839	0.0766975637949226	0.690640137116375	13136	Cd55
13138	7346.4	7090	0.0523320150147577	6.65053881342425	2.36522164104027	0.134154487765554	0.759034615220798	13138	Dag1
13139	626.8	671.2	-0.0967942772333369	3.91878724691136	2.69396199237924	0.110780044646244	0.742306668978642	13139	Dgka
13143	118.4	109.4	0.115148306782346	0.901164207593948	0.822067762346731	0.371530759572673	0.901987281465458	13143	Dapk2
13144	1111.8	1112.4	-0.00206926882340426	5.03589293581271	0.00300762530391683	0.956614411343488	0.997921197843144	13144	Dapk3
13163	843.8	816.2	0.0457221480884706	4.39081792720713	1.05042455301432	0.313296015179581	0.878523808217307	13163	Daxx
13164	232.4	216.6	0.106864426912851	2.3162579278393	1.59866455068707	0.215463288361717	0.823920353665293	13164	Dazl
13167	1771.2	1754	0.0151575998858338	6.11106697636638	0.111361162086558	0.740959881329301	0.982377104662426	13167	Dbi
13169	2616.6	2668.2	-0.0264793062508242	6.08289400015707	0.768383363592934	0.387421912384589	0.910307412224211	13169	Dbnl
13170	662.4	858.4	-0.366069652340931	5.01946450061117	11.278322897724	0.00315169596591477	0.281646787633594	13170	Dbp
13171	947.8	907.6	0.0602511518946483	4.3116834202602	1.33142452456142	0.257320764842938	0.8539575010028	13171	Dbt
13175	43812.2	41570.2	0.0754824618069102	10.3526209894838	5.47309458327643	0.0258905243938404	0.556906324485027	13175	Dclk1
13176	275.2	264.8	0.0534049434649118	4.36089023666778	1.32829254138768	0.25786965940164	0.8539575010028	13176	Dcc
13177	202.4	193.8	0.0598634688372818	3.15895570222716	1.06513256792934	0.30998727815353	0.876421548845488	13177	Eci1
13178	772.6	763.4	0.0161268067549167	4.43930327299169	0.140930925411624	0.709899302096377	0.976850284083478	13178	Dck
13179	390.8	414.2	-0.0857190066288866	3.39872616539961	1.4124514895221	0.243624047576964	0.84508089165503	13179	Dcn
13180	89.6	106	-0.246796720196441	2.03576188227626	7.04822158690534	0.0123842774933249	0.462179045433343	13180	Pcbd1
13185	768.2	771	-0.00200592692102631	4.97450971192565	0.00257081105193704	0.959885505301741	0.997921197843144	13185	Dscr3
13190	1073	1360	-0.334993816524331	-0.0196872113596654	0.431094448367396	0.519151581538711	0.93766404571933	13190	Dct
13191	26002.8	26073.6	-0.00346893779277899	8.81112972792372	0.0120572516434158	0.913267363826684	0.995100006062911	13191	Dctn1
13193	742.8	736	0.00994274718808986	5.33350042223713	0.012599346328774	0.911715219768796	0.995100006062911	13193	Dcx
13194	10142.2	9766.6	0.0546159638322783	8.16313905416829	4.14511695539873	0.0503269068938349	0.647917368947356	13194	Ddb1
13195	74	82.4	-0.16855104063472	1.97890099975246	2.28373987879045	0.140806573908077	0.768004866129837	13195	Ddc
13196	8832.8	8724.6	0.0169586596273788	7.62022479902454	0.21189921392466	0.648477412310739	0.96516552270228	13196	Asap1
13197	67.8	65.4	0.0678091822425986	2.02496224980046	0.215099062393377	0.646672006441023	0.965070112899981	13197	Gadd45a
13198	499.4	522.4	-0.0633970645404712	4.48479810197389	1.75401556280097	0.194999755141131	0.812597812520985	13198	Ddit3
13199	46175.2	50097.8	-0.116771516655203	10.0034599497814	13.5517779731911	0.000872927745037863	0.147128926329347	13199	Ddn
13200	2674.6	2623.2	0.0283636965483842	6.32654662140114	0.754288112824541	0.39175848279776	0.910307412224211	13200	Ddost
13202	427.8	420.8	0.0245277301028895	4.00854548249502	0.220588707084339	0.641860114674485	0.965070112899981	13202	Ddt
13204	2471	2471.8	-0.000421935214029598	6.54353298819747	0.000190770287414178	0.989068006269589	0.999552472603532	13204	Dhx15
13205	8214.6	7880.6	0.0596366084659588	8.06537367971966	3.09612820563269	0.0882892844222301	0.71634778734067	13205	Ddx3x
13206	136.6	135	0.0291690267676897	2.4967465617645	0.0953608314266321	0.75952361412195	0.984040204883583	13206	Ddx4
13207	23868.2	23901	-0.00201397640093404	9.36018116049814	0.00810731516785362	0.928830892078524	0.996869182277266	13207	Ddx5
13209	4711	4698.2	0.00274707931706476	7.46370371043036	0.00892555459425025	0.925336291858361	0.996869182277266	13209	Ddx6
13211	4460.4	4342.6	0.0379818435261734	7.3085758419757	1.73605069674568	0.197240665999669	0.8164195174591	13211	Dhx9
13244	2445.4	2335	0.0676976274892039	5.99246628066353	3.24889594999801	0.0811468606524507	0.696556349338649	13244	Degs1
13340	780.2	794.8	-0.0203756578835121	3.72318746273262	0.150603117620623	0.700596843493491	0.974038475293676	13340	Slc29a2
13345	29.8	30.8	-0.016697562698655	0.652593889879901	0.0174444573307996	0.89577171300392	0.994806235059134	13345	Twist2
13346	272.8	329	-0.237735198592321	0.7574350650574	2.64859944089904	0.113706817389113	0.744248214300786	13346	Des
13347	1420.4	1400.8	0.0193300095842247	5.3372977316917	0.285461878267646	0.596933067820607	0.95526940616961	13347	Dffa
13349	3926.2	3971.8	-0.0160651578641584	5.79700781153254	0.172910003171045	0.680386761899797	0.969559591249315	13349	Ackr1
13350	845.4	877.6	-0.0524377988876618	4.57088924743312	1.71284434005312	0.200182091595868	0.817497192787137	13350	Dgat1
13353	840.4	861.2	-0.0363124782261107	5.2281472377782	0.845024385266451	0.365021435565237	0.898145258202564	13353	Dgcr6
13356	5419.4	5422.4	-0.000707153584823239	7.08455869739513	0.000538396614254594	0.981635919011172	0.999296542332513	13356	Dgcr2
13358	1045	992.6	0.0736087894954362	4.84363211245876	3.95692853477476	0.0555139913395685	0.658246119192368	13358	Slc25a1
13360	1459	1362.4	0.0994400543239406	4.69824189915849	4.33472041234185	0.045639739836355	0.626436314059036	13360	Dhcr7
13361	183.6	202.4	-0.14988598210334	1.9429774760572	3.85375707010607	0.0586087629166477	0.661656507101898	13361	Dhfr
13367	2570.6	2770	-0.110413536927303	5.80822776968594	9.92528520758086	0.00358492619146004	0.307476361805996	13367	Diaph1
13368	481.4	492.2	-0.0331705086196767	2.97364126643802	0.196348510119355	0.660744033055795	0.966426335024615	13368	Dffb
13371	7366	7282.4	0.0195252370962161	7.19060576188902	0.0821730109994232	0.777117645834558	0.984177213347409	13371	Dio2
13382	4914.4	4860.6	0.0156244615799247	6.96098541861316	0.313951524601692	0.579269766705509	0.951382180227722	13382	Dld
13383	6249.6	6383.4	-0.0307559691669869	7.8272632026816	1.17108021360309	0.287478519728657	0.86566670117695	13383	Dlg1
13384	1893.6	1863.2	0.0232041549144695	5.70625722389134	0.552722401644244	0.462773491020776	0.925811578609538	13384	Mpp3
13385	46434.6	45895.6	0.0170653992716188	9.70684040643612	0.577795261891087	0.452887917994534	0.924886714639969	13385	Dlg4
13386	45.8	35.8	0.29153846431894	0.258861622387569	3.0230502355309	0.09195645749601	0.725457595899832	13386	Dlk1
13388	169.4	178.2	-0.0638919119630681	2.28188455803523	0.631483059012565	0.432819599794442	0.91952632268518	13388	Dll1
13389	31.2	36.8	-0.209929244311353	0.335556207966608	1.67332695756479	0.205315467075459	0.820363140670549	13389	Dll3
13390	718.2	726	-0.0126803589718838	3.93182153268696	0.0645086474260763	0.801174324844104	0.985592653781681	13390	Dlx1
13392	285.4	262.4	0.112748514855771	2.25428894306539	1.43820619590224	0.239465016950032	0.844469529315002	13392	Dlx2
13395	52.4	50.6	0.0432070863162232	1.59016501060827	0.237636264943742	0.629328837402228	0.963387317032816	13395	Dlx5
13396	32.8	31.2	0.0547588949425234	1.53987001117579	0.319232947756234	0.576112294656188	0.951015140043227	13396	Dlx6
13400	618.8	589.6	0.0742084973909669	4.19041494304982	1.35697832289448	0.25292747026999	0.85077228864876	13400	Dmpk
13401	4792.2	4939.2	-0.0417833834187056	6.89788736399685	2.27252863278305	0.141751783082067	0.769030376326648	13401	Dmwd
13404	21.8	25.4	-0.236683430248182	0.531559125641766	1.20492486437069	0.281562079587548	0.86215607873685	13404	Dmc1
13405	2162.4	2074.6	0.0581923939866825	5.99878070084681	2.13818052081512	0.153679950918053	0.779113707896336	13405	Dmd
13406	470.6	492.6	-0.0671976901857402	3.11002896246276	0.78921259711422	0.381141150709347	0.908209925946405	13406	Dmp1
13418	584.2	636.6	-0.126665715065461	4.56930184837862	5.09144429510799	0.0311984469171543	0.583343227816053	13418	Dnajc1
13419	164.4	155.6	0.0816229256632513	2.72104310846885	1.00234220301048	0.324451813765183	0.882215774993534	13419	Dnase1
13423	138.8	145.6	-0.0518297214017599	1.37813757348761	0.228289126164622	0.636128288842009	0.964026152975027	13423	Dnase2a
13424	37815	36389.4	0.055101402043787	9.90990286014513	2.45196763598179	0.127483814773094	0.759034615220798	13424	Dync1h1
13426	3908.2	3882.6	0.00821142380977229	7.10480289112602	0.0581069681125965	0.811091603750721	0.98625601403718	13426	Dync1i1
13427	9168.6	9380.4	-0.0331674493605893	7.63168799144202	1.86450177840308	0.181877631292779	0.802105421439077	13427	Dync1i2
13429	78026.6	77070.8	0.0181884856150889	10.5428795731734	0.308855639722677	0.582349744148924	0.951600664602251	13429	Dnm1
13430	3425.6	3516.4	-0.0348877933992424	5.92312695710688	0.705274796648193	0.407410883101172	0.910307412224211	13430	Dnm2
13433	4460.4	4352.8	0.0342893636415921	6.27561868139067	1.42825146444738	0.241061859149108	0.844600128621622	13433	Dnmt1
13434	123	122.4	0.00238477800287222	1.75721624891574	0.000921037393896749	0.975982483970834	0.998853069201928	13434	Trdmt1
13435	4790.8	4750.6	0.0109783118110864	6.99948652971488	0.111579549578439	0.740589460194014	0.982377104662426	13435	Dnmt3a
13437	615.6	624.6	-0.0224811446716784	4.88243902969	0.334435187247104	0.567213256960458	0.947917494765718	13437	Dnpep
13445	361.2	370.2	-0.0358851486475087	4.13754758367241	0.415447960285853	0.523931641135394	0.938073775066147	13445	Cdk2ap1
13446	2546.4	2378	0.0973668549867783	5.92773238185293	4.87968288521813	0.0348063194336257	0.599071489668022	13446	Doc2a
13447	325.8	303.4	0.100604101386484	4.1171251902266	1.52249507512619	0.228030828551214	0.834009237843101	13447	Doc2b
13448	42	40.6	0.00206108810378455	0.201834218788464	0.000208693344298341	0.9885660321327	0.999552472603532	13448	Dok1
13476	15580.2	15266.8	0.0285097476848455	8.53910070670815	1.08574256998676	0.30542932986063	0.873015240575557	13476	Reep5
13478	545.6	530.4	0.0436894446995455	3.86041565647111	0.876776005931994	0.356283086933438	0.89594016350133	13478	Dpagt1
13480	1058.4	1056	0.00118398210327047	5.20528890551868	0.000930000898986569	0.975865935310762	0.998853069201928	13480	Dpm1
13481	1349	1399.4	-0.0516786635372562	5.26967195598495	1.86744325317456	0.181543135878752	0.801181213147835	13481	Dpm2
13482	212.6	229.2	-0.108661258496563	3.03480209178531	1.67533996531177	0.205129272036394	0.820363140670549	13482	Dpp4
13483	19730.4	19323.8	0.0301173829779924	8.24527704130262	1.13485477632625	0.294922967728508	0.870520463941927	13483	Dpp6
13486	2800.4	2649.2	0.0796384836800269	5.47648647108063	2.3791386561101	0.133829044403681	0.759034615220798	13486	Dr1
13488	10.8	9.6	0.126811926081872	4.03988478271233	0.601832039436639	0.44721123083616	0.924304515427429	13488	Drd1
13489	0	0	0.423456597084328	2.07879053993996	0.991467233578029	0.33176077690336	0.885412128027481	13489	Drd2
13492	41	47.4	-0.215379633605213	2.4330305471374	5.77331664861894	0.022409188981871	0.54394066476094	13492	Drd5
13494	1543.2	1475.2	0.0652317685142216	5.80186441571886	3.80348021685375	0.0601863235679536	0.6672334199448	13494	Drg1
13495	1428.4	1410.2	0.0189874108096567	5.66154763918434	0.47086213355408	0.497662506618509	0.930796913678628	13495	Drg2
13496	399.6	370.2	0.111476638911512	2.83792251665665	2.62820955642421	0.115051344809526	0.744495197774141	13496	Arid3a
13497	5831.8	6030	-0.0485554510284289	7.10072632172624	2.24917252685387	0.143744949088241	0.769030376326648	13497	Drp2
13498	14173	14716.8	-0.054518370372041	7.64093301292771	1.94182970412583	0.173554766264938	0.797854551159838	13498	Atn1
13506	18.2	18.2	0.00716145669621503	0.164367453955754	0.00197291466272063	0.964854878710858	0.998558562984543	13506	Dsc2
13508	5430.6	5154.2	0.0749687231937794	6.65640855778879	4.97350886093724	0.0330721675038781	0.59402858484351	13508	Dscam
13511	17.4	21.8	-0.290932779092675	0.866275827580725	6.08287545111794	0.0193476208570426	0.531687186387076	13511	Dsg2
13516	23.8	30.2	-0.324079491701019	0.918615347146294	4.52534582445614	0.0414100400947727	0.612788513019101	13516	Epyc
13518	4128	4164	-0.0133535128234713	9.09252088431981	0.0684848802650171	0.795781143241619	0.985427290040395	13518	Dst
13521	10.4	9.8	0.0288224246074306	2.25185664973029	0.0718371941876839	0.790445723499768	0.985427290040395	13521	Slc26a2
13524	72.6	74.2	-0.0400718659040536	0.892891310289852	0.101108120553076	0.752623946155204	0.984040204883583	13524	Adam18
13527	3281.4	3133.4	0.0662328927395922	7.06413167566266	5.40707183624674	0.0267330242545637	0.56313151070455	13527	Dtna
13528	1867.2	1869.4	-0.00161470288921191	6.13147422597244	0.00285477719298403	0.957730106685634	0.997921197843144	13528	Dtnb
13542	5353	5331.4	0.006339329845888	6.97277282489598	0.0548959012514768	0.816284890259314	0.986517696008762	13542	Dvl1
13543	1284.4	1323.2	-0.039059279915724	4.47451725773407	0.567881164517641	0.45675565347075	0.925371581494631	13543	Dvl2
13544	3509.8	3586.8	-0.0313875648391928	5.77159719890866	0.719378956785579	0.402812554437299	0.910307412224211	13544	Dvl3
13548	2786.4	2730.2	0.0278075529986672	6.50229436588753	0.654058238104668	0.424794136272007	0.91778514323073	13548	Dyrk1a
13549	1069.2	1048.6	0.0276530569295588	4.81386801786503	0.436973695259543	0.51344228134086	0.935191220617202	13549	Dyrk1b
13555	444.2	440.4	0.00918644562999373	4.04055505343829	0.035093574552426	0.852613524971585	0.990714397858652	13555	E2f1
13557	1846.6	1849.2	-0.0015854992123059	5.28630061096161	0.000911941692510599	0.976114614882386	0.998853069201928	13557	E2f3
13559	347.8	349.6	-0.0029350412411426	3.30544165772134	0.00231307674817861	0.961947734808788	0.997921197843144	13559	E2f5
13560	1212.6	1238.8	-0.0283719040870676	5.19323198910026	0.522137397254444	0.475317093171749	0.926438276772134	13560	E4f1
13589	2643.2	2667.2	-0.0132555513828881	6.34146042760422	0.1659865389822	0.68648755221716	0.970604474189206	13589	Mapre1
13591	53	49.6	0.0951234187265848	0.611613280261916	0.574876721902706	0.454021027922117	0.924886714639969	13591	Ebf1
13595	509	509.6	0.00692857307428173	3.98974586663695	0.0122070057091816	0.912732649231346	0.995100006062911	13595	Ebp
13599	26.6	27.2	-0.0289589917866059	1.53992443455088	0.0131854084475922	0.909707429174905	0.995100006062911	13599	Ecel1
13601	723	670	0.11023159533955	2.98816808171054	3.16424951110678	0.0850198389495616	0.708896772461791	13601	Ecm1
13602	77118.2	77562.4	-0.00784356530071126	10.9958491086456	0.0780325213622705	0.781826369722856	0.984321819230402	13602	Sparcl1
13603	273.2	268.6	0.0149929147960077	2.77220480484801	0.0468998502083729	0.82995916348923	0.988059552686927	13603	Opn3
13607	449.8	455.8	-0.0161603342233332	2.59484387705664	0.0461833477859659	0.831242397442863	0.988175966126561	13607	Eda
13609	7967	7532	0.0842375857203896	7.13102267651642	2.96605370130312	0.096752832566915	0.727008363464764	13609	S1pr1
13610	916	907.6	0.0209243288709655	3.41469884870383	0.0962255583228387	0.758471154148537	0.984040204883583	13610	S1pr3
13612	6125.6	6325.8	-0.0466550354732813	6.98720295942636	1.20123454127248	0.281920978369769	0.862239703957416	13612	Edil3
13614	391	346.8	0.149931256082869	1.48944222120198	0.995340403299685	0.326992672005306	0.882604827274448	13614	Edn1
13616	455	438.6	0.0502140020482249	2.59554380024536	0.450427949305239	0.507074001513873	0.933291099307783	13616	Edn3
13617	178.6	178.8	0.0115219835570525	1.59192580157434	0.0125837512335361	0.911401944463551	0.995100006062911	13617	Ednra
13618	1494.4	1501.2	-0.00308405886774953	4.69264316951727	0.00332681625174814	0.954374637252568	0.997921197843144	13618	Ednrb
13619	2888.2	2923.2	-0.0162937778028458	5.8325242231735	0.200661315310083	0.657284929789428	0.966426335024615	13619	Phc1
13626	476.8	474.6	0.00866555850642049	3.76809184219312	0.0267018371735302	0.871252659578093	0.991739225740887	13626	Eed
13627	17991.4	18095.4	-0.00854425038735307	9.57363732673488	0.0829890083970777	0.77519337718806	0.984177213347409	13627	Eef1a1
13628	44815.4	43125	0.0560954068549907	9.91638820977882	3.60996830841422	0.0667173375748202	0.677252211519882	13628	Eef1a2
13629	38544.8	36904.6	0.0631309403121494	9.89144502000694	6.63315501540536	0.0149711979385522	0.486734141182985	13629	Eef2
13631	2556.8	2602.8	-0.0255112706211306	5.73254340455403	0.314896816140958	0.578763555887746	0.951382180227722	13631	Eef2k
13636	33.4	34.2	-0.0256023930992842	1.29494156000851	0.0577407702948378	0.811676052460576	0.98625601403718	13636	Efna1
13637	271.8	268.2	0.0216237876533206	2.40626659007349	0.0742197943694028	0.787085245677007	0.985427290040395	13637	Efna2
13638	864.4	943.2	-0.119831132491208	4.34057869567007	4.00589224056543	0.0541758855743589	0.657137624602789	13638	Efna3
