	KOSD5	KOHC5	logFC	logCPM	F	PValue	FDR	check	gene
18720	1854.6	1749	0.085586385279259	5.86530032653669	5.44246521259705	0.028430838816672	0.0669173333750493	18720	Pip5k1a
18738	22308.8	22868.8	-0.0357662347388956	8.71206414218162	1.36551371476729	0.25414475324914	0.372942883844235	18738	Pitpna
18739	5397.6	5334.8	0.015824059856948	7.80667064565311	0.297887767450982	0.590284171807889	0.698985188467216	18739	Pitpnm1
18744	7064.2	6579.8	0.102212513760544	7.85199327629483	8.26867100206456	0.00836177367072156	0.024981619809138	18744	Pja1
18746	35699	35753.2	-0.00183498904761942	10.2806040972909	0.00509749669545523	0.943677973868247	0.964806865914267	18746	Pkm
18747	6896.4	7473.4	-0.115931037830829	6.81095110477518	13.9381327522282	0.00104018985037397	0.0044786726533528	18747	Prkaca
18749	24063.2	24071.6	-0.000668566216281704	9.4177794905547	0.000653800660374562	0.979813665805327	0.987671854770221	18749	Prkacb
18750	8651.4	7850.8	0.140320772053354	8.22069621611097	28.9075157639587	1.64488540096771e-05	0.000142455803221762	18750	Prkca
18751	57012.4	57888.4	-0.020976068568658	10.3931740071785	0.441170237959366	0.512935902661388	0.633835644786501	18751	Prkcb
18752	19190.8	18066.2	0.0871037412375984	8.64838137181259	3.39315540827682	0.0822271022122728	0.155503144756796	18752	Prkcg
18753	333	224.4	0.57443259686216	3.41970756465699	85.5751089767552	2.35447112621523e-09	1.14584261475808e-07	18753	Prkcd
18754	30998.6	31563.2	-0.0250795240124617	9.02623841575572	0.935860426031757	0.343063486959061	0.468914157235807	18754	Prkce
18755	42	39	0.0842372857193771	2.14305101776675	0.613068361207568	0.441349153601626	0.567504171016256	18755	Prkch
18759	2384	2460.6	-0.0438844888315173	6.10252886444641	1.48239628711682	0.235322496327062	0.352617806542748	18759	Prkci
18760	547.6	508.4	0.102486132897072	3.21154747626632	2.54299622334709	0.123966095727818	0.214638949167451	18760	Prkd1
18761	72.8	74.2	-0.0296599263605246	3.05292675482829	0.172729059008933	0.68141732653722	0.773943583040153	18761	Prkcq
18762	9140.4	8501.8	0.104790311737552	7.75796390256204	12.8728815294481	0.00149400329403747	0.00608290805972326	18762	Prkcz
18763	5064.8	4665.2	0.118126764976269	7.61040694538694	9.23426591558631	0.00578803874058632	0.0184599099639088	18763	Pkd1
18764	1023.2	924	0.145917192766577	5.44007403754927	11.7908489627481	0.00218561203585162	0.00831124292185524	18764	Pkd2
18766	2	2.8	-0.402045054990662	0.663472346144029	1.3496223134947	0.264728393017211	0.384793261531654	18766	Pkdrej
18767	15706	16766.2	-0.0953150922535166	7.69547993793309	5.2679194595365	0.0318415597257534	0.0732804347658981	18767	Pkia
18768	357.6	433	-0.286792346794855	2.6187937978202	10.9792035897233	0.00293382847238539	0.0105538966500394	18768	Pkib
18769	1387	1441	-0.0561668144547448	5.58757545795727	2.12641333919741	0.157837213121733	0.258601119753064	18769	Pkig
18771	1388.4	1177	0.233529792123374	4.09591847897374	12.1663875895297	0.00192746627230681	0.00748712644448338	18771	Pknox1
18772	12.4	12	0.0732799923202608	0.353888026365808	0.202246852616163	0.656978449276777	0.754201573467615	18772	Pkp1
18777	720.4	754.6	-0.0640771615036374	4.40423880077053	1.23874025411223	0.276818301979421	0.398320730394281	18777	Lypla1
18783	91	124.2	-0.445878590099365	1.45367833429766	10.7450910408055	0.00319873066136488	0.0113403122343311	18783	Pla2g4a
18784	43.4	35.8	0.284574962206884	1.41713272052457	5.30909555874872	0.0302484527148255	0.0703364117664235	18784	Pla2g5
18786	2167.2	2135.8	0.0210457393016235	5.44986750572028	0.233733122617189	0.633183219307401	0.734807727970226	18786	Plaa
18789	5600.4	4389.6	0.350821026043499	7.06965530818862	106.659302385513	2.82790442112237e-10	2.32241650584675e-08	18789	Papola
18791	1504	1044.8	0.529915120436682	5.18947008732665	102.529110152461	5.51322491702661e-10	3.67226511293561e-08	18791	Plat
18792	1266.4	1355.4	-0.0989307300141701	1.70243082492955	1.20777297595758	0.288496664941792	0.41142296103797	18792	Plau
18793	5.6	5.6	-0.029452252601624	0.203960579518745	0.0325886177379308	0.858268701947299	0.905769262408459	18793	Plaur
18795	9751	10895	-0.15964241162914	8.18929870304268	24.9340299513397	4.31129023772831e-05	0.000322209871231256	18795	Plcb1
18796	101	90.2	0.167946735671446	2.43883819479865	3.62448692341244	0.069082725190009	0.13579786616298	18796	Plcb2
18797	275.6	269.2	0.0305314957978501	4.33724531520574	0.287139538130072	0.597027260652691	0.704443430650938	18797	Plcb3
18798	2254.6	2231.6	0.0170996386061496	6.10278185779275	0.100257208319057	0.755002094637714	0.829996978695886	18798	Plcb4
18799	150.6	187.4	-0.318813080751199	3.92947798860463	30.5042461837006	1.14091198760861e-05	0.000105630742782546	18799	Plcd1
18802	599.8	420.6	0.51029612063175	3.95000789537578	59.3600496216723	6.41354907775469e-08	1.56063027558698e-06	18802	Plcd4
18803	5395	5021.8	0.106291866556255	6.83300292788272	5.44841918899946	0.029545342014372	0.069056506479465	18803	Plcg1
18805	371.2	248	0.586459597696329	3.21433184591763	71.3206562336316	1.26612048109353e-08	4.20701274338525e-07	18805	Pld1
18806	710	788.4	-0.156043990872613	4.40719110627109	11.8039438514463	0.00217539717399825	0.00827670196182434	18806	Pld2
18807	17133	17876.8	-0.0612784365502878	9.71927896103861	4.01680959472943	0.0565445074195415	0.115567634366806	18807	Pld3
18810	10455	10410	0.00737354863890161	8.38777843208339	0.0452792345486867	0.833301653412482	0.888437124616362	18810	Plec
18813	2519.6	2628.2	-0.061893664349167	6.17965749850846	2.53229843135632	0.124720890171205	0.215584279662114	18813	Pa2g4
18817	134.8	113.8	0.245743574775537	1.07151287311587	3.8900343395531	0.0602891761064794	0.121689673431511	18817	Plk1
18822	293.6	227.2	0.363118807140481	4.11439918199509	45.041198242637	6.32847469462702e-07	1.00297996969451e-05	18822	Plod1
18823	8965	8832.8	0.0203241020256615	9.49823003056712	0.0658824472573152	0.801774440286302	0.866196857754556	18823	Plp1
18824	2.4	2.2	-0.0504387071608156	0.933874677328137	0.133079042328928	0.718479044021481	0.801551103912202	18824	Plp2
18826	145.4	174.2	-0.268042421597431	3.33614467154425	18.5793361832246	0.000243191680527589	0.00135143888902183	18826	Lcp1
18828	120.8	105.8	0.175269432939959	0.314664883654294	1.14877660577731	0.294543334439755	0.418164164226718	18828	Plscr2
18830	1715.8	2426.4	-0.507443224433346	4.86336943243267	32.018477799007	5.05681881180147e-05	0.000368775272985764	18830	Pltp
18844	4895.4	4132.6	0.243738959196278	7.71781999912193	51.4644536732748	2.14487535934752e-07	4.19513240108377e-06	18844	Plxna1
18845	6976	6029	0.211096548591446	8.00929724147862	40.7118507478218	1.39374995180677e-06	1.88626046848456e-05	18845	Plxna2
18846	1051.6	1164	-0.148689281616297	5.60852797396101	9.30085129803943	0.00568947955900537	0.0181897229696668	18846	Plxna3
18854	846.6	841.4	0.00572285219564084	4.15378414763717	0.0085796151859677	0.926975033074958	0.954272233355757	18854	Pml
18858	362	364.4	-0.00417506556571899	4.16795876090147	0.00665441440495066	0.935666466678558	0.960315494523318	18858	Pmp22
18861	427.2	494	-0.204109898022535	4.0528772556094	15.7735693209353	0.000572367759089443	0.00272856318927401	18861	Rsph10b
18933	86.8	97	-0.172540137067628	2.7421318437866	4.57652078408636	0.0428685051226769	0.0928828321156007	18933	Prrx1
18938	74	74.8	-0.0211354409122243	2.11102722102623	0.0517111796974655	0.822052160687498	0.881057536006014	18938	Ppp1r14b
18949	2902.6	2924.6	-0.0113642660750256	6.58752135034017	0.136532557627099	0.715016816950782	0.799354402676665	18949	Pnn
18950	317.4	376.8	-0.247142673823966	3.46700863293879	16.9747932357136	0.00039361770569083	0.00200047479537808	18950	Pnp
18951	18851	18845	0.0013397017103403	9.57133947044856	0.00239641516099809	0.961364688817137	0.976223493899319	18951	Sept5
18952	1594.6	1897.4	-0.25184232164981	7.02455451824077	44.5714040111054	6.87727725451433e-07	1.06886199394355e-05	18952	Sept4
18968	385.2	380.4	0.00805371513256309	1.97022967513907	0.0061346782462084	0.938224319904978	0.962006197908041	18968	Pola1
18969	226.8	266.4	-0.227807616437755	2.89654679739541	9.91976814270716	0.00436339279612495	0.0146807236448416	18969	Pola2
18970	2130.4	1887.2	0.176756750903647	5.57146713782907	25.2721876526802	3.95925084043747e-05	0.000299461076126024	18970	Polb
18971	167.6	145.6	0.198204058354349	2.7849385245097	6.89391335938356	0.0148691832427782	0.0396091364893322	18971	Pold1
18972	103.8	107.6	-0.053960336810534	3.25543310182304	0.766053366733062	0.390179672211009	0.518398472482574	18972	Pold2
18973	39	54.8	-0.470446661524792	1.08848538771586	13.6544887909607	0.00114413888559157	0.0048596483844668	18973	Pole
18975	1704	1605.2	0.0861456200993714	6.02992886993765	5.2140533850943	0.031622816011175	0.0728640495178581	18975	Polg
18983	4404.8	4291.6	0.0380059510813355	6.57098629435119	1.3998889060137	0.248414865964087	0.367023251829184	18983	Cnot7
18984	1601.6	1433	0.156290867483012	6.14002011139033	11.1557497682674	0.00298842379095331	0.0107171950197989	18984	Por
18986	110.8	124.4	-0.157073296111875	4.22681231381652	7.63973841020227	0.0108355014375223	0.03076337414613	18986	Pou2f1
18987	206	248.4	-0.278781808866581	3.60836534291526	19.1768748204031	0.000204304049003136	0.00116812133081144	18987	Pou2f2
18991	952.8	742.6	0.3601217618463	4.36869252044055	42.101368770241	1.07550949462777e-06	1.53307832695757e-05	18991	Pou3f1
18992	1394.4	1425.2	-0.0346000586912056	5.33536146128041	0.301531954434164	0.589490672042983	0.698458740364725	18992	Pou3f2
18993	2933.2	2664.2	0.135982552332926	5.95549228703784	9.02784361684842	0.00629360909453355	0.0197541424217998	18993	Pou3f3
18994	27.2	35	-0.369968301483482	1.27686261313816	7.42812580119759	0.0118410822235976	0.0330216095813002	18994	Pou3f4
19009	4106.4	5395.6	-0.395248455756361	7.0994277790364	55.3961197933408	7.65830768795438e-07	1.16396613377174e-05	19009	Pou6f1
19011	178.2	82.6	1.14648937420707	0.802799057793084	48.0697630527101	3.7529808967198e-07	6.60725771999853e-06	19011	Endou
19012	1161	1208.8	-0.0543813689367442	4.51524647502703	1.40995375155296	0.246768687940971	0.365076214482989	19012	Plpp1
19013	108	86.4	0.313181800656395	2.68356017185496	8.72663069060858	0.00725500740363574	0.0222075131326029	19013	Ppara
19014	3224.4	2818.4	0.197247970415412	6.00336317045545	31.010156587532	1.0184292912172e-05	9.62745387524751e-05	19014	Med1
19015	335.4	306.6	0.127681866307777	4.54876098771134	7.65663312540794	0.0107593699996021	0.0306073477611196	19015	Ppard
19016	195.4	205.6	-0.0731347764798295	2.83964099560635	0.702424409529747	0.410300285445863	0.537863261911346	19016	Pparg
19017	2137.8	2091	0.033608774872828	5.81449543707065	0.70252477814001	0.410267325103566	0.537863261911346	19017	Ppargc1a
19018	1996.2	2071.4	-0.0460180093510952	3.6032354344333	0.0951134628765622	0.76268061096929	0.836529484819404	19018	Scand1
19023	10	5	0.869110462576112	-0.0205469661495783	27.3538979769919	2.3749789097992e-05	0.000194162585759262	19023	Ppef2
19024	190.4	183.6	0.0530485347600075	3.29076197199536	0.635361285764435	0.433268178037892	0.559747787393608	19024	Ppfibp2
19025	2233.2	2558.4	-0.195763193780489	6.59653504977814	39.6411169914872	1.7086385664667e-06	2.21892738901255e-05	19025	Ctsa
19027	743.2	778.2	-0.0632022891712137	4.92539505185661	1.05369897043794	0.316311106988123	0.441875734945555	19027	Sypl
19035	1377.8	1299.2	0.0834254776810646	5.13664124397139	2.73622936397705	0.111213335174721	0.196850054692068	19035	Ppib
19038	11.2	10.8	0.0650548247502505	0.665492529400817	0.206405420481908	0.653711756133371	0.751570929299375	19038	Ppic
19039	58.2	64	-0.149027779334153	2.02124258475772	1.97260244671914	0.173075832248521	0.278174170437659	19039	Lgals3bp
19042	3291.6	3387.8	-0.0423944285429726	6.79212467690094	1.80898849602666	0.191294364985481	0.30103089292326	19042	Ppm1a
19043	3762	3584.6	0.0698118424086594	6.42824497388265	4.02133513595224	0.0564157896124495	0.115337174407121	19043	Ppm1b
19044	1019.2	1125	-0.145414313004308	4.6205891912173	9.79026582103079	0.00458510103193272	0.0152879008801743	19044	Ppox
19045	5249	5132	0.0325338766225647	7.35044867785169	1.33364541347087	0.259610003732603	0.37914549802476	19045	Ppp1ca
19046	13894.2	13279.6	0.0637482499224192	8.04188826775055	2.33871984372419	0.141100056596319	0.237367343813222	19046	Ppp1cb
19047	698.4	587.6	0.244582621132355	4.91372734082872	20.8787028022143	0.000126841584165145	0.000790926772011652	19047	Ppp1cc
19049	95.4	94	0.0262648720041329	6.76888394411683	0.0993307999261458	0.757805608070351	0.832256079253009	19049	Ppp1r1b
19052	21637.4	21882.6	-0.0154797024031553	8.60617727920555	0.381039780805671	0.542902633019106	0.658867729442331	19052	Ppp2ca
19053	9327.4	8871	0.0742300618902124	6.68341269433883	6.95123115917198	0.0145065247003523	0.0388147552793209	19053	Ppp2cb
19054	188.6	175	0.101492390339175	2.95967446143232	1.56928566270041	0.222468003462105	0.338052199541765	NA	NA
19055	17643.2	18372	-0.058209393716951	9.86693487569153	3.5082116478017	0.0733867468177606	0.14224648498108	19055	Ppp3ca
19056	16334.8	16303.8	0.00214060134610436	8.48096478447281	0.00450236129634978	0.94706233093652	0.966657646448447	19056	Ppp3cb
19057	1366.8	1540.6	-0.166805250170742	4.56917769984097	9.71611784796764	0.00471757852469896	0.0156609738162606	19057	Ppp3cc
19058	75016.2	75960.8	-0.0194371233372205	9.94871293359812	0.377838035712166	0.544589167144893	0.660249272094639	19058	Ppp3r1
19060	2482.6	2621.2	-0.0771166015455974	6.75656045930682	6.31361024910008	0.0191630494834391	0.0487388205584426	19060	Ppp5c
19062	2803.8	2584.2	0.116029232311395	5.92419878910524	8.18280923742996	0.00865949347115857	0.0256799997193529	19062	Inpp5k
19063	6909.4	7330.8	-0.0853842437560561	6.7310637762837	8.53120508015039	0.00751908932310381	0.0228561339802613	19063	Ppt1
19069	2931.6	3127.2	-0.0928842138708405	5.90918400982551	9.43331052599844	0.00526275590192699	0.0171439877859934	19069	Nup88
19070	2307.8	2156.8	0.0982151169975365	5.82581100871422	7.46399319627358	0.0116636369097203	0.0326527615520235	19070	Mob4
19072	757.4	851.2	-0.166706777687949	4.82270587423616	18.8291085857595	0.000226035710923781	0.00127125298275966	19072	Prep
19073	342	359	-0.0716803019540653	2.25902407729633	0.547076049143405	0.466741193842057	0.591571134320685	19073	Srgn
19075	136.6	141.2	-0.0519354313157879	2.13808634144284	0.362122192916067	0.553014081846762	0.667384615430667	19075	Prim1
19076	205.4	181.6	0.175634458134443	2.92651285096487	5.56211950044705	0.0269032826637444	0.063946727120829	19076	Prim2
19079	223.8	321	-0.505979313330954	3.97874354232078	58.8721992813613	6.88636835359166e-08	1.65341475386734e-06	19079	Prkab1
19082	1457.2	1321	0.141889402459792	4.61691830388553	11.1514118566083	0.00275430210586144	0.0100363907362583	19082	Prkag1
19084	31946.4	31031.8	0.04028502735373	9.60221802262557	1.7562609978899	0.197661391092328	0.308397856956877	19084	Prkar1a
19085	62631	63800	-0.0262813681309028	10.1950174162188	1.26487194144445	0.271934911444545	0.39313334767148	19085	Prkar1b
19087	2903.8	2741	0.0822386479596316	5.97557403098612	3.85044524432561	0.0615155980169934	0.123661797106842	19087	Prkar2a
19088	3203.4	3278	-0.0328771070902359	6.24977214952597	0.662012044582866	0.423908254337048	0.551054043366103	19088	Prkar2b
19089	2555.4	2225.8	0.199082587411028	6.13732908551015	35.0934311932688	4.23095088965034e-06	4.68614284743341e-05	19089	Prkcsh
19090	633.8	711.6	-0.169726566866704	4.57292733754564	13.0257429649181	0.00141731901139624	0.00581161106119752	19090	Prkdc
19091	298.4	297.6	-0.00441406910384854	3.6098749959159	0.00370242631933017	0.951988182491549	0.970014920412541	19091	Prkg1
19092	770	688.4	0.162272961468999	3.76651386586742	7.85554228002869	0.00990599528918883	0.0286266800818826	19092	Prkg2
19094	3421.2	2595.8	0.396737707719614	6.60607053550037	93.145470233696	1.11285609772822e-09	6.28328985803267e-08	19094	Mapk11
19099	10132.8	9169.6	0.14480653638298	8.60395746137938	32.4889975034156	7.35262312047452e-06	7.39560296334994e-05	19099	Mapk8ip1
19106	13	19.8	-0.571416868744951	1.44246435295222	23.4668940362743	6.28543208759591e-05	0.000443818443547197	19106	Eif2ak2
19108	214	208.8	0.0381428733239786	3.48785577701416	0.45978687206209	0.504256780233208	0.625886800601917	19108	Prkx
19122	44319.8	46194.4	-0.0604975054646593	9.83521284113721	3.59802882253432	0.0700361861036814	0.137280042574262	19122	Prnp
19125	420	283	0.570432498176569	4.9485675977273	90.218370667269	4.1427495535542e-09	1.77278866900975e-07	19125	Prodh
19126	1134	986.2	0.208361919372419	4.1104206764933	10.5028116066882	0.0035006932152864	0.0121984136291585	19126	Prom1
19128	530.6	577.4	-0.124455940336542	3.61796794486956	5.93714662030032	0.022676968924235	0.0557911334180242	19128	Pros1
19130	33.8	43.2	-0.327217793344527	2.30942821358109	14.448643258391	0.000878102203984242	0.00389686498507468	19130	Prox1
19134	3462.8	3053	0.181794260639143	6.75022726866225	44.2593057854111	7.27029213191062e-07	1.11554992011291e-05	19134	Prpf4b
19139	7062.6	7591	-0.103671943953087	6.24109140939756	7.26730862475224	0.0126741302889309	0.0347480802724218	19139	Prps1
19141	2439.8	2555.4	-0.0695243752119223	6.81679549811495	4.61414843573696	0.0420923267024412	0.0915166200597301	19141	Lgmn
19142	892.2	1192.4	-0.419365989236125	5.23672038450231	36.7913300797533	1.13380196033418e-05	0.000105056158703307	19142	Prss12
19144	50.4	60.2	-0.222996572250125	0.276724365047457	0.751260707626179	0.39721745965146	0.525382609974579	19144	Klk6
19153	264.6	214.4	0.318137052937102	1.68786581460073	8.38050788455557	0.00799073504930466	0.0240470714975327	19153	Prx
19155	14714.4	14586.2	0.0136181599444002	7.59264625484251	0.259195641459275	0.615356464347322	0.719899824822032	19155	Npepps
19156	79016	79444	-0.00788265768393507	10.6753478705905	0.109258554432238	0.743879200059091	0.820953650275185	19156	Psap
19157	4535.2	4530.2	0.00131693295921392	6.47104280531407	0.00131950844167003	0.971325842391924	0.982749776054273	19157	Cyth1
191578	221.4	215.4	0.0393452699439058	3.99315758977288	0.395313985292152	0.535501577403998	0.652515579143263	191578	Helq
19158	3041.8	3039.4	0.00571229340576721	6.35130500414308	0.0245192692348156	0.87689029044132	0.918846763668178	19158	Cyth2
19159	957	902.6	0.0891398493533427	5.36698206303071	2.88450603836354	0.10316298297216	0.185508553854143	19159	Cyth3
19164	2517.6	2424	0.0550335651303756	6.17079290809897	2.73368335225954	0.111371073979311	0.197105118562135	19164	Psen1
19165	358.4	404.8	-0.177855702967328	3.85602705068812	7.72304663498688	0.0104657553289493	0.0299548569355709	19165	Psen2
19166	2334	2283.6	0.0315714176291903	5.94523766004473	0.865072089325355	0.361652490042604	0.488992057163312	19166	Psma2
19167	686.8	727.2	-0.0790032266894374	3.92020987175086	1.77423002100003	0.195462633943726	0.30585871073104	19167	Psma3
19170	4796.8	4845.8	-0.0135239369501243	6.37264500445913	0.2019297010287	0.657229244022551	0.754354918851898	19170	Psmb1
19171	362	356.8	0.0203119722745232	4.9059455020874	0.270256254011531	0.607957062586052	0.713669404906911	19171	Psmb10
19172	7263.8	6659.6	0.127470061718119	6.27369900685723	14.7757291608556	0.00078884679272787	0.0035631223569027	19172	Psmb4
19173	2048.6	1929.2	0.0915500490958064	5.0656193238537	5.23118272262561	0.0313700515912843	0.0723739386592855	19173	Psmb5
19175	1260.4	1254.6	0.00586441623311315	6.09504496422063	0.0253840684036302	0.874756786288775	0.917342711239785	19175	Psmb6
19177	5519	5615.6	-0.0270441214015804	6.59836780473448	0.740293612917213	0.398143087658536	0.525965032759201	19177	Psmb7
19179	5797.8	5708.4	0.0235688054524062	6.71276524469275	0.452168865076076	0.507776704583239	0.629063737771606	19179	Psmc1
19181	3974.4	4158.4	-0.0615964216533339	6.29582976623748	2.35412067173497	0.138126592808314	0.233452031390479	19181	Psmc2
19182	3590.2	3535	0.0229783689795613	7.07590280232106	0.708513999792055	0.408307769923367	0.535883093296318	19182	Psmc3
19183	8	7.8	0.0295271501789662	0.732432162368774	0.0404139573507883	0.842379821273908	0.894289969643266	19183	Psmc3ip
19184	7926.8	7665.2	0.0482228703917665	7.26873737141521	2.52917155254338	0.124942531372755	0.215812541642185	19184	Psmc5
19185	3150.6	3160.2	-0.00345854063942658	6.4767265289988	0.0135740675423897	0.908226675026624	0.941242443596101	19185	Psmd4
19186	681.6	801.8	-0.236438614030794	4.52130727385945	19.4054302698355	0.000191265030513241	0.00110670326302578	19186	Psme1
19188	261.6	293.2	-0.182086142552385	2.10514114197702	3.40440068311788	0.0774899039351623	0.148388854196984	19188	Psme2
19192	4725.6	4632.8	0.0303378440141885	6.81026226212899	0.573857511581189	0.456186469933612	0.581583722917786	19192	Psme3
19200	15	20.6	-0.448026723689238	1.62424603987917	17.3668903840905	0.000349257528910571	0.0018124356343756	19200	Pstpip1
19201	999.4	1032	-0.0200526151436733	2.35864755515171	0.0306229448271243	0.862630987948699	0.908912982928306	19201	Pstpip2
19204	5.4	9.2	-0.62426676594714	0.0230857831175451	10.1556031090176	0.00398919725150394	0.0136118642760241	19204	Ptafr
19205	614.6	599	0.0331331368344902	4.83477862998849	0.602489224871804	0.445267885776032	0.571217007278492	19205	Ptbp1
19206	333.4	331.8	0.00567421403472088	4.96245919230158	0.00939026691673196	0.923688647070566	0.952185119847399	19206	Ptch1
19207	6.2	10.8	-0.690577272104208	0.935645045296233	31.3477953038461	9.44666965522826e-06	9.04252736401783e-05	19207	Ptch2
19210	8327	8320.8	0.00104542231110958	6.09174583832263	0.000967744221317904	0.975442090184428	0.985189013452989	19210	Ptdss1
19211	12483.6	12626	-0.0168005575222905	7.39514977805021	0.292626572091479	0.593564737693665	0.701595004506646	19211	Pten
192119	485	507.4	-0.0643755822789236	6.05000401831238	2.90229027143367	0.101465315006039	0.183162190970062	192119	Dicer1
19212	327.8	351.2	-0.0845195138241257	1.02878163824346	0.42822223642825	0.519130480575443	0.63881423175868	19212	Pter
192136	61	58	0.0719149876489655	1.37661016858692	0.397187465944755	0.534544163604482	0.651575103084997	192136	Sugct
19214	50	46.6	0.0926929942085714	0.271385636933869	0.256760049864447	0.617012661489602	0.721311954801901	19214	Ptgdr
19215	23156.4	19364.2	0.265768155840799	9.13006437818822	6.17121538766768	0.0298432128818513	0.0696630812329262	19215	Ptgds
192156	166.8	224.2	-0.422523770206455	4.15510476216699	75.222905657737	7.79775074454084e-09	2.91313575025296e-07	192156	Mvd
192157	10221	8503.8	0.26628078120843	7.49732936684544	46.0924386111263	6.23651179282851e-07	9.91667122701247e-06	192157	Socs7
192159	8946	9135	-0.0290507825949442	8.24152193142459	0.733018207200545	0.400436219626822	0.528093532708585	192159	Prpf8
19216	513.6	462.4	0.151200533915294	4.37056039301042	8.65286825595313	0.00716060023245804	0.0219481947053796	19216	Ptger1
192160	2368.8	2335	0.0217117592969097	6.38968764595962	0.410783518901548	0.527689842387113	0.64592062282661	192160	Casc3
192161	267	264.8	0.0231807336955962	2.16545927287877	0.0456434745170883	0.832643018060455	0.888127974544005	192161	Pcdha9
192163	180.4	176.8	0.0476817004039421	1.63901054995254	0.217575411518776	0.645130725663811	0.74478590325437	192163	Pcdha3
192164	263	272.4	-0.018764321240694	3.17174334252693	0.0358992322675397	0.851596509701241	0.90103037487898	192164	Pcdha12
192166	343.6	345.6	-0.01056156154062	3.52066869896686	0.0290830056419967	0.86602754996743	0.911229686775077	192166	Sardh
192167	3071.2	3485.2	-0.17887463542249	6.24485962428837	23.3435359084537	6.49153765171254e-05	0.000455479054455597	192167	Nlgn1
192169	1516	1622.2	-0.0971167122844057	5.57654461025192	5.80745623205151	0.0240486960345356	0.0585392183722976	192169	Ufsp2
192170	960.6	970.6	-0.0152374094307526	5.15744695294333	0.089955807840606	0.766844663520628	0.839822152335745	192170	Eif4a3
192173	1761	1760.2	0.0010972678416336	5.64233265281853	0.00091441209970908	0.976128148147601	0.98546876114587	192173	Mcrip1
192174	1026.6	937.8	0.128403757408903	4.59849347296594	7.49452065513969	0.0115149173245917	0.0323157468339486	192174	Rwdd4a
192176	1797.4	2074	-0.207253010867063	6.93194537737935	20.572257237888	0.000182616549685358	0.00106734314967738	192176	Flna
19218	98.2	159.4	-0.692071170677522	1.30606760351146	33.4819459498616	5.93747519842076e-06	6.16968127375799e-05	19218	Ptger3
192185	3070.2	2530.2	0.276416771536294	6.21175556590152	55.367626681494	1.16287593025014e-07	2.52755017982489e-06	192185	Nadk
192187	440.4	298	0.564894084827851	4.70019540237331	125.928898186829	5.41109644162739e-11	6.20730063232399e-09	192187	Stab1
19219	53.4	55	-0.0372631215123969	0.649648678454317	0.0566543216491923	0.813899516270124	0.875240205949585	19219	Ptger4
192191	1866.2	1987.4	-0.0927327176885613	5.38325639539659	4.83537177765872	0.0378359073172404	0.0838259050219793	192191	Med9
192192	266.8	215.4	0.309853745025975	4.11787448750448	20.0285013994975	0.000173408818275605	0.00102639273519885	192192	Shkbp1
192193	1242.4	1379.6	-0.149930615914609	4.45333451118652	8.67130927145738	0.00710792018170826	0.0218219792494501	192193	Edem1
192195	1891.6	1886.2	0.0073435258921755	7.54067184049705	0.0288988773779537	0.866636284612262	0.911679901294203	192195	Ash1l
192196	4006.4	4454.4	-0.154854666646898	7.54627802781688	26.9874375172752	2.59436878436914e-05	0.000208791795151846	192196	Luc7l2
192197	2565.2	2775	-0.112847086232978	5.90877716548684	10.6802390771356	0.00327666185261352	0.0115627125043154	192197	Bcas3
192198	4878.2	5325	-0.125045127156913	6.90881406610837	16.2737146230335	0.000489008708402363	0.00239192279906862	192198	Lrrc4
192199	106.6	115.8	-0.139783746339807	2.27854186680998	1.5809128214758	0.220883005397935	0.336280067413287	192199	Rspo1
19221	3596.8	3284	0.131288465557554	6.30852403624342	12.0146400111296	0.00201801227019556	0.00778156384518095	19221	Ptgfrn
192216	2328.6	2366	-0.0221778364283498	6.20696196899075	0.0859698844194566	0.773774475776711	0.844978563982818	192216	Tmem47
19223	265.6	211.6	0.320666404598582	2.10601541209859	14.9036939998436	0.00075666088108464	0.00344031971538137	19223	Ptgis
192231	2468	1892.8	0.383829094672532	5.98203010206331	95.8300585364087	8.01145960963718e-10	4.82490154990399e-08	192231	Hexim1
192232	701.6	603.6	0.219063842125406	4.57836062360997	17.0145697940988	0.000388849540346685	0.0019839150215923	192232	Hps4
192236	164.8	192.4	-0.221971608483343	3.74805555949216	19.6532744377787	0.000178140477925573	0.00104796193241198	192236	Hps1
19224	425.8	426.6	-0.00500541384410242	4.22608036080654	0.00348667656484333	0.953567535480508	0.970624306889807	19224	Ptgs1
19225	593.4	391.4	0.596773561497103	4.31571120911293	29.5626246821895	9.33289930542362e-05	0.000614848343484927	19225	Ptgs2
19227	4.6	5	-0.0847780384958091	0.961568888268228	0.485034932498375	0.492890089434405	0.614900168538313	19227	Pthlh
19228	213.4	277.6	-0.379425424803661	2.36148493173295	10.981157392602	0.00303697507554806	0.0108695028952155	19228	Pth1r
192285	1792.2	1686.8	0.0841245623536413	5.77980430279521	4.61595927493513	0.0420553730862647	0.0914500319826794	192285	Phf21a
192287	1712	1821.4	-0.0918755117363398	5.36863839875639	4.74688416422428	0.0394776470135812	0.0867583867925045	192287	Slc25a36
19229	13821	12724	0.119420563479773	8.9493940268551	16.4706154319866	0.000459901454418137	0.00227651219936978	19229	Ptk2b
192292	3408.2	3430.4	-0.00710690023295279	6.48087297649571	0.0448222099578298	0.834132002264592	0.888932524224023	192292	Nrbp1
