	S3HC5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
12259	173.8	176.2	-0.0189124453894996	5.23252176759003	0.131995510858061	0.720037801443158	0.964161350512357	12259	C1qa
12260	139.2	135.2	0.0494941426879933	3.3722035657443	0.673637562515058	0.419900844474461	0.881645381469184	12260	C1qb
12261	2622.2	2634.8	-0.0096752271790683	5.3547519549325	0.0649242380261355	0.801056330399735	0.977547273454166	12261	C1qbp
12262	337	343	-0.0242105180712395	5.21769129291007	0.414401560285169	0.525875951106002	0.915814683652953	12262	C1qc
12263	357.8	349.6	0.027716273906591	1.17562743847251	0.0710360864463432	0.792121101437232	0.976660794321773	12263	C2
12265	47.8	45.4	0.095845167984376	1.99903918805096	0.757085127415421	0.393008871560847	0.869984457275899	12265	Ciita
12267	17.4	13.8	0.301568570400102	0.758536262110944	7.00507419247561	0.0141560394994566	0.408100694854722	12267	C3ar1
12268	85	83.6	0.013613516449528	3.34842461252013	0.0260495227743212	0.873390980227298	0.985317754981432	12268	C4b
12282	4892.6	4845.4	0.0146773987589057	7.03972755198973	0.171632833111095	0.682360816589664	0.954576445397769	12282	Hyou1
12283	9007	8807.2	0.0321202514262136	7.84209491810354	1.70962829196738	0.203477381161848	0.774363175741219	12283	Cab39
12286	7899.2	7678.6	0.0400515408753597	8.2283192201426	1.93698176385261	0.176819832129494	0.754631600331938	12286	Cacna1a
12287	2555.2	2565	-0.00570573762228618	7.28011271723806	0.0381284797744338	0.846836540196497	0.981806600757112	12287	Cacna1b
12288	1063.2	1065.2	-0.00297962042722676	6.41340877107662	0.00499771046687069	0.944300414078942	0.993169429667151	12288	Cacna1c
12289	1935.2	1912.4	0.0168489167807145	6.55011400548689	0.374540484639135	0.546320501734315	0.918306376563297	12289	Cacna1d
12290	1619.2	1577.4	0.0344040683761199	7.91325939005744	0.673507619681026	0.421880682271331	0.882180749979659	12290	Cacna1e
12291	3924.2	4058.4	-0.0481358585426248	7.46171054375327	1.34415019789828	0.259963987143836	0.816720676042628	12291	Cacna1g
12292	12.4	9	0.367094872180295	0.267714272203449	6.05712509302135	0.0214621554361478	0.457569465940283	12292	Cacna1s
12293	7749	8028	-0.0501693044688661	8.1461235275541	1.99020312391481	0.172042178539326	0.749630688075245	12293	Cacna2d1
12294	3797.2	3510.4	0.112563104727833	6.93423866931706	8.32640796961267	0.00855886219140443	0.361414055682467	12294	Cacna2d3
12295	1642	1641	-0.000799373641623801	7.00854849014211	0.000478894620950929	0.982726507306063	0.997378490406187	12295	Cacnb1
12296	982.2	1023.2	-0.0591838505329843	5.79932321454965	4.12332826501888	0.0535688879988667	0.565552071708836	12296	Cacnb2
12297	11624.6	11858.2	-0.0272390613049199	8.38269172794308	0.933841552809921	0.343547893205391	0.85062893347849	12297	Cacnb3
12298	5753.6	5796.4	-0.00941897957006971	7.98312113020757	0.0492421250631119	0.826783126929594	0.978925442970956	12298	Cacnb4
12300	2335.4	2358	-0.0144277563183004	5.86644213683705	0.1542738431857	0.697966826839803	0.958610123547222	12300	Cacng2
12301	4140	4083.8	0.0180740980023302	6.39907672602507	0.381494588634011	0.542647625860009	0.918259219590809	12301	Cacybp
12304	928.4	947.4	-0.0251624892831864	5.55862215585874	0.202154730144989	0.658167368175786	0.951061159231699	12304	Pdia4
12305	875.6	887.6	-0.0177836802133163	5.7013428359906	0.286617456874143	0.597345184664825	0.933754667391224	12305	Ddr1
12306	74.2	71.8	0.0289390750788349	3.37182447245871	0.230404770042436	0.635589455973293	0.944219931991679	12306	Anxa2
12307	13314.4	13745.4	-0.044315162926281	7.18547100900195	1.70064803060313	0.204628598729357	0.776299676124441	12307	Calb1
12308	609.6	591.4	0.037003869384463	3.52082647941882	0.138918543448898	0.714205018756703	0.963773209697393	12308	Calb2
12313	163686.8	163800	-0.000602838944127431	11.5094680303966	0.000683557100976	0.97935890860491	0.997274679427251	12313	Calm1
12314	73006.4	70725.4	0.0458532950108611	10.4718018512277	3.61847262697082	0.0692639657314337	0.601555040895639	12314	Calm2
12315	30611	31451.4	-0.0398406053232862	10.5955905036647	1.77785116348522	0.194988377311156	0.765521364257211	12315	Calm3
12317	14346.2	14030.2	0.0317995770544225	8.08593212004724	0.435184259572906	0.518615073953943	0.913903161822403	12317	Calr
12319	319.6	320.6	-0.00366609174980008	3.50380174692496	0.00427678009358685	0.948402001591024	0.993383229474471	12319	Car8
12321	3792	3712.6	0.029787265959591	6.55145097248256	1.37787975086453	0.252032067898301	0.809510505590537	12321	Calu
12322	121442.8	123610.8	-0.0254032139807742	12.0108475589909	1.14458113466645	0.295376743219761	0.830993952578564	12322	Camk2a
12323	38250.4	38673.4	-0.0157187232376865	9.81576113962314	0.532935780815784	0.47247334061435	0.899181819213267	12323	Camk2b
12325	15589.2	16468.8	-0.0789546187815902	8.43150726117275	8.59168148563196	0.0073254192969869	0.333329004117084	12325	Camk2g
12326	8525.8	8758.6	-0.0383028417365437	8.08422412770217	1.08246439145526	0.309589477675317	0.836542484087796	12326	Camk4
12328	1241.4	1281.8	-0.0479420480152079	4.8746460772169	1.40521496773479	0.247509734670896	0.807745699917166	12328	Caml
12330	19469.2	18895.4	0.0437009813947599	8.50907877798317	2.71715674646992	0.112364897612715	0.685433266525864	12330	Canx
12331	10666	10216.4	0.0613388296048522	8.13092473088577	4.64928457958513	0.0413521366083547	0.532301606895727	12331	Cap1
12332	13.8	14	-0.00571682787194667	0.223976631424557	0.00131267593343119	0.971399305223236	0.996394943648703	12332	Capg
12333	757.8	783.4	-0.0500751089746381	4.6684957182301	1.54902673703261	0.225350796249588	0.794341773154324	12333	Capn1
12334	3341.4	3357.2	-0.00740807973112385	6.2518209129374	0.0567846134820496	0.813684166175306	0.977547273454166	12334	Capn2
12335	128.4	138.4	-0.0959734514899297	3.01048715915597	1.87167820840495	0.184013794534695	0.759455312214583	12335	Capn3
12336	2452.2	2442.8	0.00340868319703793	6.97933350966026	0.00948187973845976	0.92324096060051	0.992951667138814	12336	Capns1
12337	2468.2	2517.4	-0.0295396681521247	6.01518607011504	0.819783344703808	0.374284493141985	0.864108308088211	12337	Capn5
12338	328.4	362.2	-0.138391246862204	2.02159235939615	2.92546264021695	0.100149460741784	0.662385129531747	12338	Capn6
12339	3191	3219.8	-0.0131790034189218	5.74237334532848	0.200388459537755	0.658440199881026	0.951061159231699	12339	Capn7
12340	258.6	234.8	0.136544114134724	3.02640066062881	4.37074602215746	0.0473776162476262	0.541842428803962	12340	Capza1
12343	7108.2	7116.8	-0.00203117447809707	6.73639732427245	0.00554025184702794	0.941285692368699	0.993169429667151	12343	Capza2
12345	7536.8	7557	-0.00479744780140784	7.62509977868193	0.0359770499481648	0.851165210038029	0.982337331353859	12345	Capzb
12348	2025.4	2125	-0.0687260835863664	7.53941921752743	4.60278685869044	0.0422951573758424	0.534791744427769	12348	Car11
12349	4528	4803	-0.0813066624690795	7.01612850888408	3.95891864777128	0.0598896541285224	0.585666512745511	12349	Car2
12351	996.6	1057.6	-0.0841937204509484	5.33881112340043	3.52733964738272	0.0728565132269429	0.608979416724699	12351	Car4
12354	1003	944.4	0.0894484139724683	4.68194680784587	6.18464856212074	0.0202714822631581	0.456461635397587	12354	Car7
12359	791.6	759	0.0595664897409033	5.00667225273576	2.6138461318261	0.119064043177527	0.692666525699614	12359	Cat
12361	3559.4	3488	0.0298026883217546	6.72355390086593	1.03709492372898	0.318700788474875	0.841272910514434	12361	Cask
12362	151	185.2	-0.239719202534436	0.230333774584729	2.78625647389871	0.108129776699965	0.67911750133387	12362	Casp1
12366	265.4	263.2	0.0125578923551572	3.56351152636348	0.043918049823564	0.835782941135096	0.980578295500771	12366	Casp2
12367	138.8	136	0.0286055177696679	3.03167641748499	0.216231693608754	0.646136844286535	0.947884375006035	12367	Casp3
12368	29.8	34	-0.186507867307443	1.68591096665202	5.0927942435356	0.0334511148467442	0.507707704640335	12368	Casp6
12369	40.6	34.2	0.234997198041347	1.11129268595572	4.65664523354029	0.0412050303444525	0.532301606895727	12369	Casp7
12370	69	75.8	-0.13100579817514	1.41095689973414	1.35554178227945	0.25580694113503	0.812766225154637	12370	Casp8
12371	732.2	730.6	0.00354403811216042	4.42084302325091	0.00622152697978116	0.937787685631102	0.992951667138814	12371	Casp9
12372	69.4	72	-0.0327296748087887	0.506313828936331	0.0657193334745694	0.799869192540394	0.977039576521496	12372	Casq1
12373	29.4	34	-0.187242935045702	0.972662148782659	2.44559863827453	0.131005573659727	0.704200116575651	12373	Casq2
12380	211.4	221.8	-0.070479808931374	3.22934918083186	1.0109048846098	0.324761624895582	0.84395982133059	12380	Cast
12385	903.4	967.8	-0.100604756042809	5.6908036261151	5.57587821983139	0.0269853925118906	0.476829906316462	12385	Ctnna1
12386	9773.4	9810.8	-0.00569794825311966	7.47439569263935	0.0504442104040031	0.824201951051537	0.978751005033487	12386	Ctnna2
12387	19607.8	19007	0.0444692865487583	8.87793845813211	2.85777948845083	0.103940748416635	0.671515350363623	12387	Ctnnb1
12388	2743	2705	0.0201314119634391	6.70182580433939	0.303861473457532	0.586606540364215	0.931328090336595	12388	Ctnnd1
12389	654.8	644.4	0.0349320496821312	3.65908031092532	0.222191441700603	0.642222576951029	0.946776394276248	12389	Cav1
12390	1367.4	1322	0.0520021535686597	5.21010382578968	0.650378398164695	0.431494739227451	0.887359144434043	12390	Cav2
12393	484.6	527.4	-0.120111184239175	3.96427694405764	3.07350424869629	0.0937863335185903	0.652957803222137	12393	Runx2
12394	64	56.8	0.13981308766935	0.127948993528524	0.906549846698452	0.350565802595965	0.853095133786174	12394	Runx1
12395	672.2	681	-0.0155389910081597	4.41332445198235	0.127098696941608	0.724588734285796	0.964989956899266	12395	Runx1t1
12396	3459.2	3550.2	-0.0367126800562879	5.8274907134714	1.7092256148821	0.203528829710868	0.774363175741219	12396	Cbfa2t2
12398	1233.4	1248.2	-0.0117167796830426	5.1275419048031	0.019396098776917	0.891272050255952	0.987001223439573	12398	Cbfa2t3
12400	513.6	510.6	0.00472659923557108	4.59430236633497	0.00682812776515	0.934897049864942	0.992951667138814	12400	Cbfb
12402	0	0	-0.00212059572196558	3.90226468564344	7.5774260715766e-05	0.993207456042924	0.998665778757873	12402	Cbl
12404	103.2	115.6	-0.161211839845015	2.37160286607213	2.74862222337941	0.110849945620223	0.681749415024367	12404	Cbln1
12405	4024.4	3797.2	0.0850737459690337	6.07088094769784	2.61692600514086	0.123347830264193	0.697771205023442	12405	Cbln2
12406	54.4	54.8	-3.82794117052389e-05	3.77667491564798	2.11562731922601e-07	0.999637657279255	0.999993169902729	12406	Serpinh1
12408	1333.2	1319.8	0.0128870973836424	5.71210458473005	0.156725072556554	0.695703097810279	0.9579761158759	12408	Cbr1
12409	0	0	-0.0556860329747257	0.0480900119611948	0.0659570408702977	0.799642228360776	0.977039576521496	12409	Cbr2
12411	569.8	540.2	0.079946528289086	5.04941889400764	1.69638783151003	0.208712818907533	0.780350902272188	12411	Cbs
12412	589.6	574.4	0.034693987948931	4.43392084415303	0.716783521251113	0.405602098826371	0.875041403447067	12412	Cbx1
12416	25	25.8	-0.0477894760373923	1.65859666890675	0.13115193462926	0.720826337662935	0.964170265091621	12416	Cbx2
12417	1960	1976.4	-0.0109465011936438	4.32840228889924	0.043852946514902	0.835902860685809	0.980578295500771	12417	Cbx3
12418	1813.4	1746.2	0.0548181519973198	5.32735457998892	2.43132770620755	0.13208195835641	0.704729651562772	12418	Cbx4
12419	5893	5691.2	0.0509293565069078	7.42725827219148	3.39346472117748	0.0779022666718686	0.623727144207622	12419	Cbx5
12421	3637.4	3703	-0.0250727605439992	6.65306287039085	0.603246695032819	0.444964311730006	0.892861562419809	12421	Rb1cc1
12424	11547.8	11757.4	-0.0277448119949944	8.22881133499372	0.311001385813533	0.584895483713158	0.93026645960158	12424	Cck
12426	3301	3336	-0.0172222486450448	6.46440913636295	0.0895013756364917	0.76885315533492	0.97142623320091	12426	Cckbr
12427	143.4	171	-0.223794967378088	0.450724089783203	2.21526547728504	0.149733688465979	0.724932900617507	12427	Ccna1
12428	108.2	125.8	-0.187496458448262	2.03313428335193	0.697569818487266	0.419519767945466	0.881357372948221	12428	Ccna2
12442	24.6	24.8	-0.0281810625980055	0.639001974659412	0.0383288628428772	0.846439904492212	0.981806600757112	12442	Ccnb2
12443	4147.4	3906	0.0872303980447573	6.20355287149206	4.97982928190185	0.0354303497500844	0.509230677818979	12443	Ccnd1
12444	1085.8	1017.2	0.0945673344554654	6.34750179200568	7.83664596058213	0.00996823523171242	0.370387845859052	12444	Ccnd2
12445	326.8	321.8	0.0242301654629798	3.89872013658632	0.195925402433422	0.66201175313233	0.951890928498215	12445	Ccnd3
12447	1323.6	1426	-0.107265859359696	4.09101125341642	4.57393696381415	0.0428923943885679	0.536657380761298	12447	Ccne1
12448	55.4	56.6	-0.026282159954385	2.06709466981661	0.121742159673019	0.730209004255009	0.965986979698077	12448	Ccne2
12449	399.4	370.4	0.105704172011099	2.59965416370037	1.6784601474511	0.207507825500269	0.780288959330039	12449	Ccnf
12450	2185.4	2239.2	-0.0346638644278145	6.18903651827073	1.39795369327164	0.248700796579638	0.807895682919858	12450	Ccng1
12452	2317	2286	0.0210456936292314	5.59006763065238	0.25666986677329	0.617061264071216	0.940068747150696	12452	Ccng2
12453	13632.6	13138	0.0539940421319766	7.57962133271177	3.17173880658431	0.0876431482947091	0.64303801471731	12453	Ccni
12454	686.2	661.6	0.0500084232654359	4.79224330559987	1.73833293581887	0.19985105059916	0.76935336676989	12454	Ccnk
12455	97.2	95.8	0.0216324693720057	3.84691258388438	0.11367121472383	0.738955813490272	0.967489114246436	12455	Ccnt1
12457	2247	2178	0.0429508151184989	5.75156184813212	0.521598035655022	0.480393568960008	0.901767356590644	12457	Noct
12460	198.4	205	-0.0475782945291046	3.79349122555413	0.962604949477991	0.33636331435181	0.84768809725829	12460	Ccs
12461	3289.2	3167	0.0518073409370606	6.56157357339268	2.1792315787126	0.152944413024638	0.730618296967421	12461	Cct2
12462	6236.4	6021.8	0.0501078990248807	6.62117459233812	3.23799781031294	0.0845927104828436	0.638820813646302	12462	Cct3
12464	8619.8	8561.4	0.0107320597548397	6.36457138353961	0.136704599735811	0.714836591242253	0.963773209697393	12464	Cct4
12465	5820.2	5757.8	0.0155965789638388	7.22283580159881	0.270760138578167	0.607611292294125	0.937267194661914	12465	Cct5
12466	11860.8	11453.8	0.0497037932452444	6.68309684008217	1.93175889697566	0.177382427540707	0.755055930512058	12466	Cct6a
12468	7111	7090.4	0.00453431127103893	7.3078806366974	0.0286544847924539	0.867004398376306	0.984330839801665	12468	Cct7
12469	9232.2	9155.4	0.0113898282014982	7.34583440324202	0.171409724152324	0.68255537907921	0.954576445397769	12469	Cct8
12475	133	133.8	-0.0126264772914067	0.804451530831603	0.0104473186664327	0.919441375217168	0.99217787928135	12475	Cd14
12476	422.2	418.4	0.0133157089168922	4.53512498419269	0.105753349739308	0.74786246352803	0.969221952865459	12476	Cd151
12484	6.2	5.4	0.180186294645964	2.06982518095644	2.92124689766708	0.100825982551772	0.664446723095791	12484	Cd24a
12488	361	358.4	0.0117508319371991	4.76581911187091	0.0504167684176512	0.824358465336253	0.978751005033487	12488	Cd2ap
12489	81	82.6	-0.0143733134451335	2.00568570582872	0.0204837660263244	0.887409522940084	0.986424699309901	12489	Cd33
12490	4674.8	5007.2	-0.0994050649932047	6.81782922454842	3.05848613036751	0.100538234641207	0.663855478987666	12490	Cd34
12492	2011.8	1965	0.0337312271562891	6.01429527663891	1.23052168393359	0.278347398027282	0.824836363491394	12492	Scarb2
12493	43.4	46.2	-0.0734583909593605	1.71706735074079	0.826823614553602	0.372275149521941	0.863129835421702	12493	Cd37
12494	26.4	26.6	0.0205871063700339	0.971378077895872	0.0351927953395249	0.852776423257579	0.982660783521642	12494	Cd38
12495	353.4	337.8	0.0668680928060898	3.84966865473089	1.5135461933507	0.230575554680373	0.795592365876839	12495	Entpd1
12496	479	506.8	-0.0683156127160096	3.05352088379089	0.777347237783274	0.386871380368488	0.868030843364693	12496	Entpd2
12497	2571.6	2523.2	0.0247912470491048	5.64895641235392	0.495244641827334	0.488399823828623	0.904298778363993	12497	Entpd6
12499	1860.6	1793.6	0.0533224190169998	5.16444303351518	2.3737372767533	0.13653341409578	0.712306624265257	12499	Entpd5
12504	0	0	0.326273467006881	1.38305167431404	5.48453489845161	0.0285487917603941	0.485570842625642	12504	Cd4
12505	109.2	113.8	-0.0655115203027622	1.9206412808528	0.406016918409383	0.530057524174924	0.915817131389168	12505	Cd44
12508	187	174.2	0.103454903356525	2.66625382078138	1.67188846003454	0.208370258990844	0.780288959330039	12508	Cd53
12509	135.2	147.2	-0.100715566010418	2.03064254413682	0.340892390047287	0.56767411772238	0.926299582022949	12509	Cd59a
12511	183.8	182.8	-0.0023708569689735	2.60429091744962	0.000371299796693801	0.984856998493998	0.997755745308795	12511	Cd6
12512	310.6	304	0.040901632624809	3.29774632593376	0.473947044161113	0.497808068856854	0.906892545455021	12512	Cd63
12514	53.2	56.4	-0.0737981039428773	2.92187781270393	1.46138746070936	0.238538198616029	0.802956710663941	12514	Cd68
12516	45.8	45.6	-0.00461219114480331	0.713940875560723	0.00107687711518521	0.974094100623693	0.996394943648703	12516	Cd7
12520	6152.8	6121.8	0.00711825603373117	7.71144578226048	0.0903433411902201	0.76634122606416	0.971214036083417	12520	Cd81
12521	89.4	88.8	0.00982566210895732	3.25114123791511	0.0325970825823272	0.858246264491581	0.983139338759141	12521	Cd82
12522	1534	1553.6	-0.0164132362992783	4.20666803644088	0.108308929397795	0.744945377491903	0.968730588058297	12522	Cd83
12523	57.2	51.4	0.159094690545404	0.251433510526862	1.10571847703299	0.303534902133857	0.833862545135526	12523	Cd84
12524	2.4	2	0.00287151691833282	1.10717468598906	0.000794271962775166	0.980848898486478	0.997274679427251	12524	Cd86
12527	156.4	159.6	-0.0264510944368637	4.35714724112426	0.307210492704307	0.584548604904446	0.930126626958225	12527	Cd9
12530	859.6	816.4	0.0705788700670158	2.68193409318944	1.10507957488569	0.303671540647312	0.833986024798832	12530	Cdc25a
12531	1498	1627.6	-0.116833478193476	4.83424715641905	10.5583653654221	0.00342057426939866	0.239585114372873	12531	Cdc25b
12537	2619.4	2592	0.0142800304010337	6.36949033772753	0.174271896956839	0.680070635346172	0.954576445397769	12537	Cdk11b
12539	2281.4	2233.8	0.029132054069626	6.93120831375192	0.983507720809068	0.331273073225706	0.847022996710481	12539	Cdc37
12540	17561	16926.6	0.0532091497835	8.02048649796319	5.02855541034912	0.0344830194518882	0.509230677818979	12540	Cdc42
12544	26.2	27.8	-0.0969971067454891	0.963886771875891	0.78238456713693	0.385228479281439	0.867418547312413	12544	Cdc45
12545	531.6	557.6	-0.0691069088523669	4.36167622211378	2.57865991816502	0.121451783634372	0.695698254617832	12545	Cdc7
12549	2372	2354.8	0.0123176724643288	5.59696415297539	0.0426161976858872	0.838906233489835	0.980578295500771	12549	Arhgap31
12550	0.6	0.6	-0.165986017087678	1.30894383972651	2.0979433293688	0.160495755917549	0.740609449676702	12550	Cdh1
12552	2987.6	2914	0.0345389896269412	6.48904478938415	0.704968984911302	0.410303768176478	0.876152773865245	12552	Cdh11
12554	1369	1283	0.0912329353466014	5.99038908618801	1.81936778259729	0.198957839521633	0.768580703026154	12554	Cdh13
12555	2.4	2.6	-0.134555917395146	0.731795642356667	0.704879673355262	0.409828718512627	0.875763497543098	12555	Cdh15
12558	3240.4	3169.4	0.0298617694286885	6.52964285851941	0.857370027948002	0.363735376301553	0.857655975377268	12558	Cdh2
12561	1009.4	962.6	0.0692718006282475	5.18095846988072	1.33789674922749	0.262449633953813	0.817729469534041	12561	Cdh4
12562	260.4	248.8	0.073006149109254	3.8017538036683	1.32539926905089	0.261070552465314	0.816781324184021	12562	Cdh5
12563	22.2	22.8	-0.0207584318293002	2.93317607945561	0.0459867894583301	0.832364212114838	0.980238746134474	12563	Cdh6
12564	599.4	580.4	0.0464255527704105	5.53182468120515	1.23914563003401	0.276711011003523	0.824655866607199	12564	Cdh8
12565	882.4	830.2	0.0864810334473662	4.51992910543445	2.83597107419634	0.105197700017994	0.67336178582884	12565	Cdh9
12566	35	37.6	-0.0920239815649697	1.05861160778671	0.644428529668329	0.430025851608616	0.886623022732972	12566	Cdk2
12567	967.4	1002.6	-0.0515828164702521	4.95046193826822	1.8415907982752	0.18744845790126	0.759977305423812	12567	Cdk4
12568	4075.4	4220	-0.0497934590115067	6.82164527832922	4.53601678318995	0.0436918642920075	0.539394812611506	12568	Cdk5
12569	24115.6	22943	0.0721435985089936	8.25399558378267	7.29284017104988	0.0125201146658473	0.401266957801971	12569	Cdk5r1
12570	13979.8	13296.4	0.0703384704869676	8.33463317624339	4.54630505198711	0.043562736105733	0.539394812611506	12570	Cdk5r2
12572	718.8	730.2	-0.0226491787655347	5.07298879531424	0.395413735617939	0.535433944932095	0.917492302741753	12572	Cdk7
12575	1369.4	1151.8	0.258108212194609	4.91743272477195	6.83439673799455	0.0211630463697221	0.456461635397587	12575	Cdkn1a
12576	457.6	449.6	0.0243698683798981	4.81535273735537	0.373615766057284	0.546812451750753	0.918525911026373	12576	Cdkn1b
12577	364.8	448.2	-0.274514272409851	2.36156357393219	11.2647183866827	0.00263580204335463	0.214033049071055	12577	Cdkn1c
12580	278.6	273.4	0.0355895032684117	0.830369627930966	0.0668470872809642	0.79819845378954	0.9769523024427	12580	Cdkn2c
12581	2781.2	2917.2	-0.0663327374092696	5.36227051443444	3.89721829030361	0.0600365346730187	0.585817806305315	12581	Cdkn2d
12583	135.8	133.8	0.0184009935235092	3.54803429173257	0.105105801600584	0.748607810781264	0.969515245326195	12583	Cdo1
12585	287.6	324.2	-0.168536008094993	4.00902050430515	10.2135903105023	0.00389374627119794	0.255371868987355	12585	Cdr2
12589	1965.2	1890	0.055296050081136	5.06689092788953	2.0653207467251	0.163651869533228	0.744053234613929	12589	Ift81
12593	284	303.6	-0.0969192654433529	3.16625239510609	2.28442902944595	0.143793729432094	0.719416602703872	12593	Cdyl
12606	844.4	854.6	-0.0227722527728691	2.74032996119711	0.0982463760047007	0.756664516599839	0.970849678926592	12606	Cebpa
12607	1531.4	1473.8	0.0562617184559381	5.37854558628704	2.2618165377103	0.14570429711598	0.721483354064535	12607	Cebpz
12608	129	129.4	-0.00176244530527322	1.57725487373322	0.00022849722317524	0.98806506563447	0.998138307756643	12608	Cebpb
12609	107.8	110.6	-0.0817301522828063	0.924703565545558	0.266879680285733	0.610181956209553	0.93823840176806	12609	Cebpd
12611	1781.6	1793	-0.00819643380110619	5.38305142565546	0.0650221353252133	0.800909744864463	0.977547273454166	12611	Cebpg
12614	262.6	233	0.170540166530238	3.23632202687462	7.86687596756622	0.00984423491202002	0.370387845859052	12614	Celsr1
12615	108	97.2	0.162380736733283	0.941579289177341	1.83535519662649	0.188170088146069	0.759986216670574	12615	Cenpa
12616	1974.6	2030.2	-0.0389697215972148	6.8668991894844	1.6791574012762	0.207416582394515	0.780288959330039	12616	Cenpb
12617	1123.2	1141.8	-0.0253075808553818	4.65065308885653	0.390504678057185	0.537957516022726	0.917643619295008	12617	Cenpc1
12626	1429.6	1494	-0.0650908341252617	5.33703711920171	3.93031104753556	0.0590369036847926	0.584746272743912	12626	Cetn3
12628	536.8	524.4	0.0341987058300734	4.77148759936748	0.577032881778706	0.454908554742938	0.894806044295475	12628	Cfh
12631	24582.8	24216	0.0206794610752178	9.48685968537994	0.581108532797655	0.453339078903758	0.894806044295475	12631	Cfl1
12632	3644	3620.2	0.00768908326950344	5.97162713201267	0.0373366591507692	0.848432816251144	0.981806600757112	12632	Cfl2
12633	60.2	63.2	-0.0744666314495182	3.3324614838953	1.20030821461018	0.284182109790511	0.825562386489016	12633	Cflar
12648	436	422	0.0452885009051665	4.79143212342775	1.57040554039953	0.222274624628524	0.790846050936227	12648	Chd1
12649	120.2	115.2	0.0432076148670093	0.702634544422853	0.119995235157711	0.732071996955988	0.966421243739378	12649	Chek1
12652	5590.4	5363.8	0.0590990198944503	7.55283380899182	2.99293884126848	0.0965671433249014	0.656765246721988	12652	Chga
12653	10238.8	9921	0.0439137879980519	9.13974801796745	0.56793762876483	0.464075684838601	0.89566960889458	12653	Chgb
12654	849.6	898.8	-0.0755031345388509	3.1294512188185	1.46844072835177	0.237441218725114	0.802286909834596	12654	Chil1
12659	464.8	545	-0.227869618816482	3.14043584872202	11.876407991403	0.00211380143802246	0.189769478168799	12659	Ovgp1
12660	7856.2	7923.2	-0.0105738074583824	6.00704097073849	0.0803475193225484	0.779268867089832	0.973009001806879	12660	Chka
12661	7190	6902.4	0.0581679363035539	7.54232867963799	2.82246993125569	0.106147651200534	0.676182525540997	12661	Chl1
12662	1189.2	1177.2	0.0144051092750981	5.86807150216446	0.172900774430189	0.681257925038505	0.954576445397769	12662	Chm
12663	259.2	249.2	0.0575040342499667	3.74726472217693	1.15193891325228	0.293865389294394	0.830569092072971	12663	Chml
12667	2412.6	2600	-0.105442666891175	5.81193453268671	5.30174542778148	0.0313508133300019	0.502145059053419	12667	Chrd
12669	6249.2	6426.6	-0.0410471840410627	7.60982282645252	1.52495181885843	0.228879459011646	0.795592365876839	12669	Chrm1
12671	3722.4	3727.4	-0.00272275219306351	5.98118567641779	0.00447989230534599	0.94721399080538	0.993383229474471	12671	Chrm3
12672	617.4	572.6	0.114603611988523	4.98290070206066	5.14031952494423	0.0333852329679961	0.507707704640335	12672	Chrm4
12675	1458.2	1448	0.011994716175579	5.48121370179202	0.0807974757808786	0.778668735388393	0.973003272513244	12675	Chuk
12683	15.8	12.4	0.30070946251637	0.819778109097043	6.22154299197951	0.0199408028602066	0.456461635397587	12683	Cidea
12695	155.8	157.2	-0.0138915341269942	3.24196725126019	0.0459386991261183	0.832106134040515	0.980238746134474	12695	Patj
12696	1204.2	1190.8	0.0174754113211507	5.56449048834304	0.115363955425473	0.737862793931386	0.967002341416652	12696	Cirbp
12700	90.6	85.6	0.0716726433971327	2.39251375298788	1.04254349115311	0.317459417572702	0.841272910514434	12700	Cish
12702	105.8	120.4	-0.175135268309842	1.17455596525663	2.16153154374464	0.154551708420307	0.731943117138635	12702	Socs3
12704	3445.8	3400.6	0.0209063035266139	7.08888970219187	0.438271137861074	0.514293754976133	0.912649085575768	12704	Cit
12705	79	106.2	-0.379461676843074	0.352240490306365	7.17781929916828	0.0131475446469043	0.401266957801971	12705	Cited1
12709	25354	24797	0.032697848768075	9.54010055618174	1.51353105970321	0.230577815704693	0.795592365876839	12709	Ckb
12716	10761.8	10401.2	0.0478525268633502	7.88620478695303	1.92281015651549	0.178741998498498	0.755793072807375	12716	Ckmt1
12721	5182.6	5083.2	0.0282798110397774	6.41116757727034	1.07276902358729	0.310691474573017	0.837277885297617	12721	Coro1a
12722	73	93.6	-0.344856410798727	0.461033868920885	6.88516862926486	0.0149062003768656	0.41513337234531	12722	Clca3a1
12723	333.6	346.6	-0.052365454292125	2.39817002259032	0.50340792089186	0.484874143181773	0.903373403654208	12723	Clcn1
12724	3633.8	3726	-0.0362723444890059	6.53462477330307	1.30611634034784	0.264422984311652	0.818316161900422	12724	Clcn2
12725	10435	10020.4	0.0586508504377541	7.83069100775966	6.29637041940699	0.0192883374252198	0.455044384573419	12725	Clcn3
12727	11305.2	10665	0.0835676045339621	7.83742584226194	11.0130548568652	0.00289017535265135	0.222205290144801	12727	Clcn4
12728	3.8	4.2	-0.0279903360890081	1.73908258387531	0.0908173035257646	0.765748109180708	0.971097025050357	12728	Clcn5
12729	3964.6	3984.2	-0.00709304047221524	5.85142818161619	0.0712091454331964	0.791874218789889	0.976660794321773	12729	Clns1a
12737	71	78.2	-0.122839222549378	0.180150863887587	0.618708274510117	0.439260908076855	0.891331524390512	12737	Cldn1
