	KOHC5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
20192	92	85.4	0.0987109550158854	5.60790179514904	3.01235536503283	0.100065169023795	0.662851490866149	20192	Ryr3
20193	136.4	143	-0.0673467600163669	4.94465110134798	1.78541428448909	0.194757529365394	0.764952535175924	20193	S100a1
20194	1110	1124.2	-0.019719695859674	4.57531947063824	0.160900436038108	0.691891347259963	0.956454749254301	20194	S100a10
20195	1.2	1.8	-0.311381419984209	0.405069855841278	4.77929584013737	0.0388303584093505	0.519630223332297	20195	S100a11
20196	123.2	123.8	-0.0140442960942952	3.47106115720797	0.0801812358347841	0.779489272250989	0.973223264072228	20196	S100a13
20198	24.8	26	-0.0815998632566031	0.263503351377497	0.338174739962352	0.566327614981789	0.925774637745621	20198	S100a4
20200	1079.8	1133.4	-0.06643678250107	3.63297804631758	0.908070646001064	0.350574220804533	0.853638778219123	20200	S100a6
20203	3705	3844.6	-0.0527449943496423	6.69732317721638	2.5035111903676	0.126732585773267	0.70044675344836	20203	S100b
20215	279.2	318.4	-0.170720120425909	1.36971599801899	3.12997523126266	0.0896212630883914	0.64431968027532	20215	Sag
20218	3473.4	3386.2	0.0372563857856707	6.64204405954347	2.01535366906896	0.168622845107545	0.746518303224596	20218	Khdrbs1
20220	1209.4	1162.2	0.0564732597804894	4.38836469379724	2.44852114064315	0.130776535483	0.703215790130685	20220	Sap18
20222	348.8	369.6	-0.0813576971340021	4.6281844723572	3.64823675182748	0.0681961536819809	0.600458883062074	20222	Sf3a2
20224	9628.4	9566.8	0.00817899834239969	6.83469827594301	0.0719528028532843	0.790815247458081	0.976260232512888	20224	Sar1a
20226	4710.4	4667.8	0.0122673143797237	7.54145188374698	0.18598134309035	0.670146139447752	0.953368303755652	20226	Sars
20227	1355.6	1357.6	-0.0024920381963282	5.96817087081574	0.00732660998861739	0.93250064646334	0.992742211907548	20227	Sart1
20229	1998	1963.6	0.0282109543339365	4.76824749223772	0.34575769145765	0.562038075780358	0.923779518355095	20229	Sat1
20230	5830.6	5726	0.0260237330325679	7.02065315313946	0.563049622502933	0.460355415391092	0.894503533008211	20230	Satb1
20238	9185.8	9143.4	0.00769313901758667	7.05474622893861	0.0568156079347	0.813632788020328	0.9772789141901	20238	Atxn1
20239	2719.8	2709.4	0.00451932481894251	6.98538246731337	0.0177302640568964	0.895185166069049	0.987108263435963	20239	Atxn2
20249	4042.8	3933.2	0.041748683383241	7.36062339565342	0.688007415880834	0.418773597073268	0.881198656587132	20249	Scd1
20250	38711	37472.8	0.0471470348312209	10.0956360939331	3.1256259298073	0.0898312422951936	0.644490206473507	20250	Scd2
20254	8230.4	6837.4	0.265853020549377	7.96576587748749	18.3618203322358	0.000842683460481068	0.131545266346637	20254	Scg2
20255	19362	18623	0.0556578856555343	8.2824153832833	3.16033707501758	0.0881710904303628	0.642999465731818	20255	Scg3
20256	182.2	183.8	-0.0140418904633254	2.59068854954669	0.0491360590050885	0.826455862969391	0.979610347068638	20256	Clec11a
20257	24515.4	24147.2	0.0212443410728483	8.83164644633453	0.668474579733731	0.421657425525242	0.88172034004387	20257	Stmn2
20262	9074.4	9141.2	-0.0101412041121684	7.79007698277553	0.0950986787974896	0.760463495399621	0.970846940538017	20262	Stmn3
20265	2045	2016	0.0203152369279128	7.27395884887508	0.184480502032127	0.672789051475806	0.954199090700929	20265	Scn1a
20266	14721	15463.8	-0.0712251543744056	8.59119319462436	4.9910723049339	0.0350939801138123	0.508279957166935	20266	Scn1b
20269	465.2	470.4	-0.0167424375854566	5.49996813851348	0.252450012478956	0.619951730318282	0.940678640946468	20269	Scn3a
20271	62.8	54.4	0.193499787018465	1.24454068018141	3.00057335904083	0.0961187439315796	0.654895675854457	20271	Scn5a
20272	529.4	549	-0.0718608361681176	2.91585724725045	0.697345154751987	0.412550522760739	0.876750108733293	20272	Scn7a
20273	14333	14442.6	-0.0114927811649947	9.12074919785446	0.181205122255815	0.674147071967648	0.95460745428301	20273	Scn8a
20274	60	65.6	-0.107893919059281	1.6351586934941	1.23416891502852	0.277645505381418	0.823923327261215	20274	Scn9a
20276	3.6	4	-0.235777050791235	0.770350815506637	3.49456377023481	0.0738677231457558	0.612204168777955	20276	Scnn1a
20280	876	902.2	-0.0418789126893118	5.41245735792056	1.14218022278685	0.295864159682167	0.830629331976762	20280	Scp2
20284	410.6	380.8	0.109684922371861	3.61401344093056	2.61251069965806	0.119168554482234	0.692711428388715	20284	Scrg1
20286	8202.8	8146.2	0.0109734728033346	7.88072510482769	0.206096795136329	0.653938334802105	0.94968264848236	20286	Zc3h7b
20289	144.8	139.4	0.0423172458042786	1.29230152091279	0.148390098232466	0.703484391049119	0.960750473529269	20289	Scx
20295	122.2	131.6	-0.120278505360177	0.326428554039498	0.407151134173234	0.529878560264999	0.916220868003539	20295	Ccl17
20300	33.8	37.8	-0.144843934678236	1.44506883179253	1.97590966238911	0.172684604572815	0.75077868774764	20300	Ccl25
20301	1229	1241.8	-0.0164345731033887	5.75851090864895	0.287102335409965	0.59703338532507	0.93350278675535	20301	Ccl27a
20305	113.8	82	0.439684550976265	0.103376224183951	8.88943184217908	0.00650058829742895	0.321779120722733	20305	Ccl6
20308	1.6	2	-0.0634832088772184	0.254866601708808	0.152850496187252	0.699288275149694	0.959502727815725	20308	Ccl9
20312	43800.6	42104.2	0.0567742505575205	9.92091430374201	4.6253437397633	0.0418266491870224	0.533406002012684	20312	Cx3cl1
20315	6140.8	6156	-0.00151568301821642	6.16961749323285	0.00156342526343157	0.968791149280406	0.996031033689126	20315	Cxcl12
20316	3314.8	3204.2	0.0497217290762775	5.26603785740375	1.30782018060182	0.264111259023331	0.817287177116663	20316	Sdf2
20317	247	238.8	0.0472758551631992	3.12937104932908	0.563713334514474	0.46009421513044	0.894503533008211	20317	Serpinf1
20318	7407.4	7494	-0.0172069196426873	7.7407725379945	0.436368952925591	0.515195106973374	0.912200392359625	20318	Sdf4
20320	31878.8	31902.8	-0.00104691988997004	9.38645833456865	0.00216606033372492	0.96326566309754	0.99541394002007	20320	Nptn
20322	898.2	953.8	-0.0858769830984129	3.7465940811826	1.97868463480913	0.172394999157992	0.75077868774764	20322	Sord
20324	79.8	83.4	-0.0670508512199622	3.47652914131809	0.844273823462733	0.36770863151354	0.859140200091401	20324	Cavin2
20333	3508.8	3646.8	-0.0571030419445258	5.69195971651326	3.50099382096737	0.0736198784766856	0.610612664276658	20333	Sec22b
20334	4367.6	4230.4	0.0443838948197508	6.82464744322316	1.76285250829624	0.19680715724828	0.766174995188278	20334	Sec23a
20335	344.6	294.8	0.244710387384526	0.176981020750515	2.60161295372768	0.119877997015628	0.692711428388715	20335	Sec61g
20336	2167.6	2077	0.061088719556113	5.97457225372594	3.32788671555559	0.0806379480410643	0.629482751628051	20336	Exoc4
20338	13003.8	12730	0.0302063986956637	8.13395975006958	1.32325819893748	0.261384165325279	0.817080089492676	20338	Sel1l
20340	3061.2	2903.6	0.0774580535003939	7.11103296445084	2.1515770339483	0.161981729361343	0.741851684470486	20340	Glg1
20341	38.2	36	0.073989048706394	2.31569056631448	0.862129771621055	0.362423213318839	0.856798352193408	20341	Selenbp1
20345	154	157.2	-0.0310417484170958	3.44891419511619	0.32751190928291	0.572470336939769	0.928618304600684	20345	Selplg
20346	2443.2	2219.2	0.137752049755644	4.76599750525717	12.0791672660269	0.00196506699226854	0.187210662404394	20346	Sema3a
20347	38.4	42.4	-0.135161025585678	1.2581099565088	0.975841500183996	0.333828961652287	0.84712385878716	20347	Sema3b
20348	1691.2	1658.8	0.0274804477983084	4.91611099151972	0.376935972921263	0.545045638709263	0.918533866376521	20348	Sema3c
20349	898.4	792.4	0.181197598063148	4.74684722651655	12.2411890753581	0.00192354634124961	0.187210662404394	20349	Sema3e
20350	122.6	126.6	-0.0386985164407371	2.90591953594671	0.222146645137057	0.641838951920271	0.945907458758983	20350	Sema3f
20351	2697.8	2567.2	0.0723564636381741	6.47983723302668	3.54314414429281	0.0724619665007033	0.608377878407515	20351	Sema4a
20352	786	764.2	0.0380804033878881	3.96866001378776	0.715269216380016	0.406085021702686	0.874246870431321	20352	Sema4b
20353	690	654	0.0786298459840239	4.19261815056146	1.9149141984743	0.179271101206519	0.756108694729799	20353	Sema4c
20354	1221.8	1225.2	-0.00386760099974387	5.77509640824429	0.0110071516568875	0.917318486171812	0.991942845347641	20354	Sema4d
20355	3284.2	3434	-0.0629546637948487	5.92785366515912	4.57939990307157	0.0427704703183345	0.536596229060195	20355	Sema4f
20356	1568.8	1362.2	0.201612627190022	5.63054921339184	25.6405042801227	3.57551813185754e-05	0.0246097805132709	20356	Sema5a
20357	540.2	526.2	0.0408072776099205	4.57535701336658	0.704038937701988	0.409741263218688	0.875965126248029	20357	Sema5b
20358	341.2	343.6	-0.00965021534206975	4.57185014089132	0.0568764959333766	0.81353490512238	0.9772789141901	20358	Sema6a
20359	4164	4080.2	0.0287795131863723	6.90364739431468	1.04306204685256	0.317333949428983	0.841009651607571	20359	Sema6b
20360	910.8	904	0.0157101229420907	4.19629642765071	0.0992884456976098	0.755418916834187	0.970470258114688	20360	Sema6c
20361	6437	6332.8	0.0244744870730171	7.63963372673717	0.660711695871556	0.424329321316601	0.882304672685829	20361	Sema7a
20362	6648	6554	0.019583465333841	8.14735202789993	0.350672748973017	0.559315523764539	0.923620028076401	20362	Sept8
20363	5471.4	5299.2	0.0480346279279663	7.80328241403373	1.02541313478487	0.325476319589103	0.844476998842516	20363	Selenop
20364	5710.6	5910	-0.0499828403273264	8.69991249163891	4.1376536354225	0.053177803818186	0.564399160578704	20364	Selenow
20365	257.8	266	-0.0381728890420999	3.31506985335441	0.263492365135736	0.612646506482913	0.939689173590472	20365	Serf1
20370	4602.4	4283.8	0.102367682953586	7.88651838637406	9.43115481293759	0.00525734026428362	0.291147878084121	20370	Sez6
20375	120	107.6	0.140712501606055	1.30792087116258	1.93707378649558	0.176800325339711	0.754341339868987	20375	Spi1
20377	728	678.4	0.0973905068874054	3.76151617772077	2.63758589226174	0.117474275452579	0.690794620582413	20377	Sfrp1
20378	1212.8	1308.2	-0.111055227522253	4.79806529115346	2.60953121049912	0.12485207657904	0.699347119069623	20378	Frzb
20379	211.4	180.4	0.218174874794816	1.06373273991815	5.75159821596163	0.024636876476709	0.465818493073493	20379	Sfrp4
20382	2905.8	2962.4	-0.0280650539440339	6.66397130462601	0.607197525897692	0.443490042613012	0.892640302948142	20382	Srsf2
20383	3746.2	3804.4	-0.0194786003762716	6.22822284822082	0.125752876048643	0.72735468901874	0.965526393753424	20383	Srsf3
20384	4007.4	4035.2	-0.0108044326728364	7.54931168138139	0.148356401709882	0.703516366364982	0.960750473529269	20384	Srsf5
20392	543	534.4	0.0196716988518909	4.49964396465578	0.217118389177326	0.64546156124281	0.947024609367263	20392	Sgce
20393	4679.4	4745	-0.0187014129727767	6.21491249459	0.0240812824347485	0.879416840215408	0.985458376796076	20393	Sgk1
20394	4912	5076.6	-0.0484909988421301	7.21251165278935	1.50222345147751	0.233727903343956	0.796784242085199	20394	Scg5
20397	1934.6	1908	0.0194719814345026	5.41226672986879	0.289088885588316	0.595774703165073	0.93350278675535	20397	Sgpl1
20399	1987.2	1993.8	-0.00493329245964941	6.51652351547467	0.0289372691007987	0.866355211237738	0.983967480563979	20399	Sh2b1
20401	867	912.4	-0.0680915305881455	4.15563663448472	1.82991963818543	0.188792421589281	0.759901325995953	20401	Sh3bp1
20402	2546.2	2551.6	-0.00415027389352504	8.20743066605096	0.017938628845557	0.894574879992312	0.987108263435963	20402	Zfp106
20403	805.4	827.8	-0.0392760803652451	5.8058244828342	1.76982940174277	0.195954117855407	0.765900892331639	20403	Itsn2
20404	26348.4	25940.6	0.021633422970087	8.3873305536186	0.574696220960442	0.455806774674292	0.894159448117707	20404	Sh3gl2
20405	815.2	826.6	-0.0206151049344625	5.0406853584895	0.329869917612847	0.571100497935232	0.928133707610721	20405	Sh3gl1
20408	581.4	604.6	-0.0542907412332651	4.84454309699862	1.25907422865174	0.27296932114826	0.821218117340449	20408	Sh3gl3
20409	461.4	475.2	-0.0426147025736213	3.1997638995049	0.397388752142454	0.534420365305308	0.917202185000653	20409	Ostf1
20410	160	164.2	-0.0379420626103454	4.80984606525162	0.890062731858197	0.354896884569936	0.854770659024953	20410	Sorbs3
20411	5966.4	5871.6	0.0232877618182619	7.08821178194422	0.484313481783266	0.493185017487238	0.904814353105561	20411	Sorbs1
20416	368.6	394.8	-0.102258101436749	3.62151867434677	4.5872857173943	0.0426067858740235	0.536252065553718	20416	Shc1
20418	62.4	66	-0.0549893884834216	5.00580422425134	0.150539191688778	0.705215607969268	0.961439954498001	20418	Shc3
20420	574.4	618.4	-0.101617347425004	4.34164732872574	5.85829885478191	0.0234700529490186	0.461019762876412	20420	Shd
20422	734.4	732	0.00322572436332087	5.18757991718098	0.00248553484128703	0.960832865361684	0.994976231260766	20422	Sem1
20423	162.2	172.8	-0.0989004548479888	1.26926150629455	0.809714803795892	0.377178921934199	0.864100112073736	20423	Shh
20425	500.6	457.4	0.0893869871072339	1.38057141930658	0.878559737289069	0.424318559110801	0.882304672685829	20425	Shmt1
20430	3228.8	3131.6	0.0443967004165456	6.3460837642805	1.62707535005983	0.214362766584815	0.784374743940962	20430	Cyfip1
20437	553.4	550.6	0.0044577888808849	4.4061003059914	0.0114138436452199	0.915810817637191	0.991931994275932	20437	Siah1a
20438	178.8	158.2	0.154939875513531	2.09001177484881	3.56130820645593	0.0713407508638807	0.605559859143028	20438	Siah1b
20439	683.4	667.2	0.0350061125233216	3.86572103012969	0.488046113840463	0.49154025480504	0.904387980107789	20439	Siah2
20440	1151.8	1160.4	-0.00872985168424051	4.65015915075626	0.0496652996800452	0.82553965460528	0.979232112781418	20440	St6gal1
20441	1817.6	1788	0.0220750886458073	5.69265530792426	0.308289471314823	0.58388993326122	0.930490087691033	20441	St3gal3
20442	2167.4	2070	0.0674476355321022	5.28369237974642	2.42582058293825	0.132490240198166	0.70474055338576	20442	St3gal1
20443	302	310.8	-0.0346784636405533	3.97093659372318	0.361864729300067	0.553134174402974	0.921389402677834	20443	St3gal4
20444	5026	4958.6	0.021187429466175	6.97569862854416	0.552716575162579	0.464453438055473	0.896187338017107	20444	St3gal2
20446	105.6	102.2	0.0546260467452874	2.43457978798325	0.406506904637254	0.52980692376464	0.916220868003539	20446	St6galnac2
20447	107.4	119.2	-0.141304319177215	2.59166838803043	2.99504811326854	0.0964080743454552	0.655447933485047	20447	St6galnac3
20448	1118.6	1074.2	0.0606619238997845	4.7431244190641	2.34795160066609	0.138574140677508	0.713485728717807	20448	St6galnac4
20449	4066.8	3980	0.0314663550830466	5.7840057300638	1.20615457742874	0.283032353857517	0.82578717049991	20449	St8sia1
20450	83.4	64.8	0.344610789656554	2.53982393460961	10.4155468875012	0.00419402150132683	0.260173333820506	20450	St8sia2
20451	4356.2	4194.6	0.0532186251387465	7.44925447738297	2.64210232939288	0.117176496320864	0.690114598782682	20451	St8sia3
20452	862.6	836.8	0.0441000171205418	3.47851862689421	0.315230397239658	0.580471347206458	0.929818717444331	20452	St8sia4
20454	5703.8	5588.6	0.0276368371963023	7.34310619585843	0.934241959738047	0.343439149018208	0.850303093509624	20454	St3gal5
20462	1660	1625	0.0326785780097237	5.00590299175798	0.533576468416578	0.472204838559717	0.89907468466704	20462	Tra2b
20463	1972	2088.6	-0.0827533043679152	6.40423117089435	7.16759652141689	0.0132000854413809	0.401228432544282	20463	Cox7a2l
20466	1793.2	1740.2	0.0430264161112008	5.3907139767107	1.23132999682397	0.278185206466809	0.823981044738003	20466	Sin3a
20467	4930.2	4928.6	0.00175047043999601	6.59147194684127	0.00392037594445721	0.950595266467	0.994127504755563	20467	Sin3b
20469	254.4	254.4	0.00367620650815408	4.06146713307137	0.00647237423918682	0.936548158328567	0.992742211907548	20469	Sipa1
20474	199.6	235	-0.191833788807594	0.430128365180772	1.20868537596874	0.282540066999691	0.825350470576705	20474	Six4
20475	122.6	128.8	-0.0572984941297269	1.41046380735743	0.354276368942868	0.557294585571125	0.923094909073047	20475	Six5
20479	2527.4	2653	-0.0670614627088388	5.57261261581744	3.99029322367423	0.0572638909460862	0.580429368677931	20479	Vps4b
20480	927.2	929.8	-0.00412488334737088	5.44758049665157	0.0139726574471612	0.906891939582	0.989500829116694	20480	Clpb
20481	7199.4	7010.4	0.0390768891260852	7.46588940387826	1.83888898347501	0.187751211859228	0.759084631950653	20481	Ski
20482	1245.4	1155.4	0.110465234130054	6.1896767693237	9.90739238004203	0.00437187290745436	0.267954264778254	20482	Skil
20491	1280.6	1373.2	-0.0997969996313435	3.99435164101634	3.02358354002995	0.0949245680032714	0.653217191221754	20491	Sla
20492	2356	2421.6	-0.0358016582988365	4.16884316003239	0.672491339921063	0.420285097515382	0.881628067929067	20492	Slbp
20496	1048.8	1025.2	0.0330676939852852	5.66684379456129	0.447865787684622	0.510963820630612	0.911264648650862	20496	Slc12a2
20498	543.8	510.2	0.0961344060611373	4.19067682157891	4.23041102122569	0.0507751057247496	0.553620607034666	20498	Slc12a4
20499	39	38.2	0.0302253542233772	2.43673058830946	0.165496351596164	0.687764659820895	0.955584965207268	20499	Slc12a7
20501	828.6	798.6	0.0548868606593958	4.74802066737501	0.95676488270241	0.339238988442581	0.849340852690486	20501	Slc16a1
20502	2354.8	2409.6	-0.0347445149941001	5.70044599363213	1.16633983671939	0.290928996504002	0.828942399953337	20502	Slc16a2
20503	60	54	0.140310054934515	2.44942883792615	2.68425220043116	0.114439662336803	0.688151694112797	20503	Slc16a7
20509	205.4	214	-0.0592013897356371	3.87386105751894	1.49771664344096	0.232947040720055	0.795838969849103	20509	Slc19a1
20510	7681.6	7447.4	0.0450436194098986	7.16285883759246	1.56081130815046	0.223867687478866	0.792873882019734	20510	Slc1a1
20511	127373.2	125479.6	0.0220957888578387	11.5620101214528	0.665702072923649	0.422608694880657	0.88172034004387	20511	Slc1a2
20512	34528.4	34395.4	0.00635363873549766	9.28413563801661	0.0420539616478205	0.83925283361828	0.980819206793658	20512	Slc1a3
20513	372.4	380	-0.0242421480731531	3.10284539943413	0.108594859268709	0.744619227989061	0.968390877533927	20513	Slc1a6
20514	33	30.2	0.103861394924387	1.42547327679191	1.18282597519471	0.287624166727672	0.827337196890493	20514	Slc1a5
20515	6729.6	6415.4	0.0694436363553478	7.5967091262136	5.97176497419729	0.0222961559278407	0.459123018889724	20515	Slc20a1
20516	1906.6	1841.6	0.0497860488504794	5.73897634093253	1.99715556805175	0.170482248925228	0.749362675495697	20516	Slc20a2
20519	22.4	27.6	-0.284856976848478	1.67459379816111	8.9738869050623	0.00628644776085019	0.319338974402044	20519	Slc22a3
20520	746.2	772	-0.0460954149460179	3.81743979505045	0.89425387978102	0.35378687979879	0.854274094019828	20520	Slc22a5
20523	4036	4042.8	-0.00109434091384499	5.51916003521078	0.00091839503920611	0.97607534096533	0.996479875800327	20523	Slc25a14
20524	1739.6	1714.8	0.0198310800371295	4.86518932702692	0.204848721844119	0.654915455903818	0.94968264848236	20524	Slc25a17
20525	1555.6	1590.2	-0.0326463216021803	6.2678895116252	0.205563324943382	0.657488396613203	0.95062769527635	20525	Slc2a1
20527	10410.8	10305.2	0.0150737642441268	7.62472920323862	0.273261067045986	0.605963353188457	0.936247387171133	20527	Slc2a3
20529	828.6	819.6	0.0162395769735047	4.41251976327839	0.162373373798705	0.690561377833504	0.956119622252562	20529	Slc31a1
20530	388.4	394.4	-0.0194891741016114	3.23861050221846	0.0829394516263459	0.775834540999989	0.973223264072228	20530	Slc31a2
20534	1070.6	1047.2	0.0303994481883418	5.00231426642613	0.424470898232192	0.520928432208849	0.914544356731769	20534	Slc4a1ap
20535	875.6	852.2	0.0387752183308718	4.96405086187515	0.678505298422003	0.418243258082331	0.880980479790442	20535	Slc4a2
20536	6437.2	6615.4	-0.0382341195288403	7.65731268002463	2.07725447995938	0.162478985149612	0.742270730814271	20536	Slc4a3
20539	3897.4	3925	-0.0061003033585955	5.88111963807117	0.0233452344357774	0.879847574531059	0.985458376796076	20539	Slc7a5
20540	57.8	58.4	-0.0188053617126245	1.38324427269671	0.0302608318211321	0.863364244688918	0.982961874233885	20540	Slc7a7
20541	8584.4	8091.6	0.0838581339388995	7.74610002265288	6.64271465851232	0.0165555160058849	0.421928464613875	20541	Slc8a1
20544	1658.8	1686.6	-0.0255993207766953	6.08423703009833	0.620117586877733	0.438741007629106	0.890597443276424	20544	Slc9a1
20556	21.2	19.8	0.0681340422159201	1.47983417156245	0.312949661001865	0.581079039056744	0.929818717444331	20556	Slfn2
20562	1957.2	1961.4	-0.00521428389905613	6.43930520829214	0.0127097401440061	0.911403015444967	0.991328620273851	20562	Slit1
20563	1500.8	1433.8	0.0627279192534826	5.47651810337482	1.42520372442457	0.247118833142365	0.806094990753288	20563	Slit2
20564	1066.8	1001.4	0.0898015487091723	5.41975758703941	2.46569293450973	0.133584181303317	0.706040212281356	20564	Slit3
20585	1910.2	1830	0.0607198905511162	4.87907793871719	3.03232794021506	0.0944752604093086	0.653217191221754	20585	Hltf
20586	9751	9696.2	0.0085669891766148	7.68931989303529	0.0988555655748221	0.755934615477256	0.970612051959108	20586	Smarca4
20587	1748.6	1736.6	0.00884306157601979	5.70929833479949	0.0655737539967803	0.800084326902456	0.9772789141901	20587	Smarcb1
20588	4309.8	4246.6	0.021331818948632	6.56063772938544	0.50174483841642	0.48558374958893	0.902931230728671	20588	Smarcc1
20589	471.2	463.8	0.0207044838621381	3.79147274023185	0.156545180547611	0.695865884153699	0.957893120992313	20589	Ighmbp2
20591	1269.2	1226.8	0.0501741057993812	6.10879486499634	2.14310484647832	0.156236778600885	0.734150324413912	20591	Kdm5c
20592	137.6	139.8	-0.027686232633614	4.62762294574068	0.480259736013201	0.494982041643794	0.905367253040636	20592	Kdm5d
20595	550	565.2	-0.036040001225617	3.68123521416853	0.550635626211662	0.465285973188922	0.896187338017107	20595	Smn1
20597	4011	4022.4	-0.00498639288856298	6.35396476541771	0.0306149090967928	0.862575599821652	0.982961874233885	20597	Smpd1
20598	574	612	-0.0858413485079446	3.41429997074746	1.67936722206477	0.207379859735433	0.778967903486473	20598	Smpd2
20602	3516.4	3576.8	-0.0260327912529967	7.84182727065473	0.28484756475508	0.600693021578014	0.934824078373521	20602	Ncor2
20603	6547.6	6586.6	-0.00736517123548849	6.27392557918562	0.0695193757450371	0.794297064785278	0.976317838055425	20603	Sms
20604	3204.2	2738.4	0.224311091835648	7.2913695904903	32.9245835593768	1.00448366553081e-05	0.0111683130012172	20604	Sst
20605	4343	4025.8	0.110081977402779	5.27760974057519	8.58599643902624	0.00733863596569931	0.333452902825246	20605	Sstr1
20606	572.4	557.8	0.040785156371996	4.31096035503614	0.407119639463092	0.530365482864472	0.916220868003539	20606	Sstr2
20607	3514.8	3369	0.0620315599337865	5.2557020551706	2.60449270301146	0.119683460397254	0.692711428388715	20607	Sstr3
20608	367	342	0.102586991160741	3.93081348840331	2.34142581470635	0.1396400618217	0.714715812170979	20608	Sstr4
20610	3755.6	3809.8	-0.0216869115110728	6.74908454904157	0.646706778501086	0.429216585027804	0.886036856019284	20610	Sumo3
20614	157239.6	156801.4	0.00311926568530498	11.6561617045426	0.0152279528121002	0.902820625442936	0.988351709324757	20614	Snap25
20615	1413.8	1437	-0.0272027720594641	4.87402558253167	0.54156229531042	0.468944893638574	0.897290110226627	20615	Snapin
20616	22882.4	22745.4	0.00839491351552048	8.84786949687657	0.110378190790368	0.74260914798174	0.968390877533927	20616	Snap91
20617	6146.2	6080	0.0144126471457101	8.31898886253127	0.206624951080562	0.653525920001095	0.94968264848236	20617	Snca
20618	86	85.8	0.014707353001212	0.678820696697463	0.015348268897556	0.902439506651639	0.988351709324757	20618	Sncg
20619	442.8	426.4	0.0489162543226889	3.91000816087837	0.704421994842738	0.409615729630006	0.875826295276938	20619	Snap23
20620	11220.4	11004.8	0.0265128343218719	7.76670790355061	0.888334324061996	0.355356087593811	0.854770659024953	20620	Plk2
20621	8688.2	9352.8	-0.106146513291664	8.09376877911404	11.1171735103575	0.00277987396034297	0.218371185993464	20621	Snn
20623	3113.6	3109.2	0.00181476682926135	6.54368004111223	0.00301763976253362	0.956648269647083	0.994349397167993	20623	Snrk
20624	3746.4	3669.2	0.0285919274350154	6.94460089528263	0.988440540277394	0.33007998079288	0.845453479047047	20624	Eftud2
20630	104	102.2	0.0268297164235541	2.77419092991116	0.129094061254054	0.722527048789801	0.964644737827665	20630	Snrpc
20637	5266.2	5513.8	-0.0664743430810637	8.11844905031283	5.31913149840203	0.0300737717219805	0.494739317811306	20637	Snrnp70
20638	3099	3207.6	-0.0500675240954644	5.71419358651114	2.72388217742922	0.111934428832361	0.684130169146667	20638	Snrpb
20639	1908	1868	0.0293233137813126	4.59254052772888	0.441601566762826	0.51270936587412	0.911928309890521	20639	Snrpb2
20641	835.2	783.6	0.0937879086534417	4.37833176558563	2.4465430062376	0.132194752418754	0.704551235789333	20641	Snrpd1
20643	1705.4	1710.2	0.0103253889498189	3.20080031162427	0.021131942757525	0.885638680517068	0.986303179880969	20643	Snrpe
20648	1677	1720	-0.0303116745736879	4.78041851203912	0.490309014061069	0.490547702717238	0.904245355351911	20648	Snta1
20650	6.6	7	-0.112180050831035	3.45822506839833	0.332620659151099	0.575179386086363	0.929246641481529	20650	Sntb2
20652	251.6	240.6	0.0740653716181546	3.92514026919281	1.85998283475558	0.185330134209649	0.759084631950653	20652	Soat1
20655	3703.4	3744.8	-0.0164972997109371	7.05053682412494	0.276802732491196	0.603651161674042	0.935611818995028	20655	Sod1
20656	4852.4	4673	0.0545742897252711	6.75560673743886	4.6931716063118	0.0404757066586839	0.529444220854857	20656	Sod2
20657	749.2	813.4	-0.104076739858238	3.260812342339	2.01712652455305	0.168615918922711	0.746518303224596	20657	Sod3
20658	3641.2	3746.4	-0.0410908064010149	8.19206513738538	2.77261474717638	0.108941064995139	0.680356408760031	20658	Son
20660	4064.2	3688.4	0.141675969097133	8.39032195717407	1.45262369925015	0.252908455360267	0.809822510805781	20660	Sorl1
20661	24310	23972.4	0.019777723586477	9.59853857762498	0.50498126928767	0.484194426322517	0.902786840372338	20661	Sort1
20662	1421	1425.4	-0.00566608277633441	6.04868562015782	0.0430180709201359	0.837447693447099	0.980819206793658	20662	Sos1
20663	1440.4	1440.8	-0.000207666993127914	5.33436529952136	3.9734058543725e-05	0.99502287313772	0.999220571200584	20663	Sos2
20664	1167.2	1116.2	0.068060690518661	3.23941755317118	1.39969403159816	0.248405942134076	0.807099505478212	20664	Sox1
20665	165	169.6	-0.0389579953556809	4.61798969821122	0.632796583288181	0.434158322700818	0.888604417490459	20665	Sox10
20666	603	569	0.0821470458970113	3.96357238934884	2.29355702862325	0.14302109992394	0.71704052416001	20666	Sox11
20667	664.6	693.6	-0.0592022303752144	4.67348740197195	2.05808502266189	0.164352284052566	0.743523170137589	20667	Sox12
20668	75.2	76.6	-0.0222562596362394	2.99700619090006	0.120786606150346	0.731223877060622	0.965895657400941	20668	Sox13
20671	68.2	68.4	-0.00213746706107043	2.51771595479238	0.000740394118038418	0.978517941563098	0.996781521376315	20671	Sox17
20672	62.2	62.2	-0.0132552677189612	2.49139052437874	0.0172943210221385	0.896607417109866	0.98717281300378	20672	Sox18
20674	1326.8	1244.8	0.0953852109642413	4.80758086535187	3.22518019571732	0.0863499528980735	0.639941750424867	20674	Sox2
20677	577.8	470.4	0.287918899890047	4.0654418837061	32.3324697062149	7.50973933682924e-06	0.00986779748859362	20677	Sox4
20678	1534	1492.4	0.040959480895918	5.7947558365892	1.6621088877561	0.209652708548151	0.780022260025939	20678	Sox5
20679	358.6	345.8	0.0611238742650748	4.45524742109531	1.04299956839247	0.318515181045232	0.841656174041366	20679	Sox6
