	WTSD5	WTHC5	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
208618	5589.4	6009	5589.4	6009	-0.106341210537926	7.50329151959066	9.97081726422733	0.00426723751574213	0.0146505109388448	208618	Etl4
208624	131.4	137.6	131.4	137.6	-0.0740731647062738	3.14389865732353	1.0141527856994	0.323993880532025	0.454638927719709	208624	Alg3
208638	714.2	584.6	714.2	584.6	0.293408939451781	4.02865218970502	31.3663577858243	9.29114935217666e-06	9.78821229856862e-05	208638	Slc25a38
208643	11617.6	11134.6	11617.6	11134.6	0.0601176313892049	8.51921015445534	4.04896911706651	0.0555957685992675	0.115540077546199	208643	Eif4g1
208647	214.4	164	214.4	164	0.377996048628487	2.88950309165792	17.6197579830534	0.000321564116351619	0.00180640798202344	208647	Creb3l2
208650	1113.4	1110.6	1113.4	1110.6	0.00108707130613861	4.79608990447051	0.000562021923905774	0.981283075352739	0.988394813320452	208650	Cblb
208659	387.8	292.8	387.8	292.8	0.413436943975074	3.74235300757216	29.6716135417051	1.45113517660243e-05	0.00014114877417639	208659	Fam20a
20866	7211	7023.2	7211	7023.2	0.0367614059631012	6.62307535597084	1.29969178377204	0.265562004046485	0.390441786846495	20866	Stim1
208666	1928.4	2055.2	1928.4	2055.2	-0.0929350586187649	6.49463891667919	5.52542317565761	0.0273296032956748	0.065607388479602	208666	Diras1
20867	7446.2	5962	7446.2	5962	0.32064265638154	7.53825628810287	55.1691261900635	2.37248261133448e-07	5.05779700062369e-06	20867	Stip1
20868	286.2	312.8	286.2	312.8	-0.114254730013585	3.20151632258391	2.02039659831399	0.168111931083454	0.274130172820425	20868	Stk10
20869	1216.4	1169.4	1216.4	1169.4	0.0564603754452702	5.75672696294844	2.41495226699821	0.133320101092366	0.229671887779322	20869	Stk11
208691	3164	3182.8	3164	3182.8	-0.0089251103044504	5.78722804707129	0.0629367088792832	0.804056613240809	0.869702483557783	208691	Eif5a2
208715	7780.8	9447.4	7780.8	9447.4	-0.279968825611621	8.21333402385532	40.0200334565377	3.46388841402535e-06	4.3650429935765e-05	208715	Hmgcs1
208718	991.2	1185	991.2	1185	-0.262389378158082	4.87063239647226	30.5905815304045	1.1054344093405e-05	0.000113722056602189	208718	Dis3l2
20872	2008.6	1874	2008.6	1874	0.101270377263327	5.49687388426632	7.59589724836606	0.0110150014433039	0.0315393880470511	20872	Stk16
208727	564.6	517.6	564.6	517.6	0.125373102274587	4.97933961801901	5.67322653843469	0.0255349895610663	0.0620515701270432	208727	Hdac4
20873	160.8	141	160.8	141	0.191876699330566	2.61616956814697	6.56944981877683	0.0170946865365855	0.0448652285898171	20873	Plk4
20874	1339	1371.6	1339	1371.6	-0.03346419046623	6.6365889552459	1.14487430230622	0.295308314170262	0.422725029635287	20874	Slk
208748	2759	2751.8	2759	2751.8	0.00848003017980492	5.97712237248006	0.0415439091518381	0.840216566547754	0.894107902787774	208748	Prrg3
208768	584	544.8	584	544.8	0.0983943666335578	4.36658394983455	3.23740389015802	0.0846099128045224	0.160324027225559	208768	Sde2
208777	63.6	86.2	63.6	86.2	-0.417665443272232	3.05769400715221	16.8429793769554	0.000474928530683537	0.00246928668435246	208777	Sned1
20878	72	70.2	72	70.2	0.0259936775567356	0.708087203568995	0.030065145175503	0.863802145125262	0.911014659136831	20878	Aurka
208795	259.2	314.6	259.2	314.6	-0.279123900104961	4.17426064632764	17.4973844693858	0.000335142841182423	0.00186816607267672	208795	Tmem63a
208820	835.6	910.4	835.6	910.4	-0.130982914665783	3.19609296920854	4.1236945788914	0.0535503859500452	0.112301599455652	208820	Triqk
208836	115.4	111.4	115.4	111.4	0.0437912912672813	1.89274144831887	0.153352766266759	0.698820225282327	0.792167934126086	208836	Fanci
208846	2554.6	2737.8	2554.6	2737.8	-0.101000762066309	6.32432368727953	10.0528598387623	0.0041359347761391	0.0142947874830977	208846	Daam1
208869	7932	9826.4	7932	9826.4	-0.308049390755134	8.63920879784419	75.9138537136059	6.96094343333621e-09	3.02142571728053e-07	208869	Dock3
20887	571	179.4	571	179.4	1.64759911910815	3.66864706303294	348.192376054343	8.87764716663987e-15	1.60396890183266e-11	20887	Sult1a1
208884	3859.8	3695.4	3859.8	3695.4	0.0633836080557236	5.90068506991894	3.56999796585619	0.0710190732004991	0.139509334607232	208884	Zdhhc9
208890	0	0	0	0	0.371700118386954	0.115225146247517	3.06361349809434	0.0928877482529824	0.172415501894004	208890	Slc26a7
208898	214.8	236.8	214.8	236.8	-0.139022263098232	4.54031256652375	3.21092362063203	0.0894202472753341	0.167246409694317	208898	Unc13c
208908	42.6	63	42.6	63	-0.561212316298809	2.05580270901995	22.2460970502156	8.6130130541152e-05	0.000603453663035294	208908	Ccdc62
20892	43.2	47.6	43.2	47.6	-0.151268882696479	2.70268979839406	2.98977742237851	0.0966850149257661	0.178116663460722	20892	Cenpx
208922	1643.6	1576	1643.6	1576	0.0629447851580331	6.12415126747461	2.16462429180846	0.154259614657409	0.257022302047054	208922	Cpeb3
20893	1884.8	1285.4	1884.8	1285.4	0.549324904550806	7.0583562639919	26.5308277663538	0.000278211210106029	0.00159258013103863	20893	Bhlhe40
208936	78	81.2	78	81.2	-0.0448793511698007	2.41459059218274	0.126483177400649	0.725703138116665	0.812180654923599	208936	Adamts18
208943	209.8	281	209.8	281	-0.407988723657285	2.86878324838329	19.1556797299056	0.000204153769264419	0.00123543655149584	208943	Myo5c
208967	1388	1361.4	1388	1361.4	0.0247775891661682	4.49645354441437	0.263535243069851	0.612413167163622	0.722076205657279	208967	Thnsl1
208968	205.8	251.2	205.8	251.2	-0.286483704596661	4.53089380546458	33.0186217134037	6.47098637487232e-06	7.343843816431e-05	208968	Zfp280c
20897	134.8	91	134.8	91	0.547148507797652	2.26367704944046	9.0653953696376	0.00877384215769844	0.0263160644422854	20897	Stra6
208982	1529.8	1517.2	1529.8	1517.2	0.0159161069554237	4.3101100989619	0.106905742078929	0.746540119546593	0.828635454456033	208982	Hmgcll1
209003	116.4	128.8	116.4	128.8	-0.158185418022016	2.42586276965905	3.58961216965443	0.0702990597806553	0.138471328709402	209003	Rbmx2
20901	6927	6951.8	6927	6951.8	-0.00400116618185706	6.87468079132336	0.0174283686610945	0.896075912927813	0.933468918591611	20901	Strap
209011	858.4	810.6	858.4	810.6	0.0807504664819717	5.32490891044096	5.61180998374522	0.0262642729462737	0.063535364211789	209011	Sirt7
209012	160.4	219	160.4	219	-0.453929484431145	2.8378949208181	30.5379450271277	1.11864907277132e-05	0.000114877937027692	209012	Ulk4
209018	2459.2	2471.4	2459.2	2471.4	-0.00784540847438476	5.92441126270881	0.0589407079304515	0.810248764295169	0.874306505346948	209018	Vps8
209027	40.8	57.2	40.8	57.2	-0.517323026298523	1.02908382231559	12.2455128446659	0.00185271750619559	0.007411895608788	209027	Pycr1
209032	174.2	177	174.2	177	-0.0168327317285401	2.48819641783597	0.0462374597187783	0.911741122909767	0.944816904971163	209032	Zc3hav1l
209039	187.4	158.8	187.4	158.8	0.236998272158525	4.66045939785395	18.7713205132917	0.000228350877938426	0.00135826485173745	209039	Tns2
20907	8508.4	8921.2	8508.4	8921.2	-0.068766874797574	8.53185663975082	7.4812866700927	0.0115577481271399	0.0327735486702987	20907	Stx1a
20908	1945.4	2327.8	1945.4	2327.8	-0.259154909823679	5.69799690343286	37.7999185969028	2.40874046058081e-06	3.26603514232974e-05	20908	Stx3
209086	477	359.4	477	359.4	0.424020206272884	2.57417892636947	24.1938321753262	5.15879610723663e-05	0.000396623611351055	209086	Samd9l
20909	692.8	625.4	692.8	625.4	0.147173467065038	5.63466749171134	18.5231908783941	0.000245618617128869	0.00144242634080205	20909	Stx4a
20910	88105.6	91855.8	88105.6	91855.8	-0.0607837204097189	10.2677181394548	4.64290432011348	0.0414720996240727	0.0915451630980982	20910	Stxbp1
20911	345.8	412	345.8	412	-0.253021482029219	5.23971405975412	33.4695312529865	5.87385863576248e-06	6.75423649334215e-05	20911	Stxbp2
20912	314.4	337.2	314.4	337.2	-0.096778263557848	3.81959577618268	2.70807880183154	0.112925686740041	0.201137138156569	20912	Stxbp3
20913	1200.6	1080	1200.6	1080	0.158914854739427	4.72666479072311	10.8330150812262	0.00308651137215516	0.0111866688498322	20913	Stxbp4
209131	1560.8	1480.6	1560.8	1480.6	0.0770477594180995	5.85581042005833	4.01307074250845	0.0566097007024222	0.116982262531437	209131	Snx30
20916	9337.4	9330.8	9337.4	9330.8	0.000223256449411023	7.25484436950672	5.04988126677405e-05	0.994389041988589	0.996583003496804	20916	Sucla2
20917	215	237.2	215	237.2	-0.137806800134801	2.79731484102065	2.93862031162132	0.0994214183814319	0.182176682215718	20917	Suclg2
209176	380.8	550.2	380.8	550.2	-0.533265729450234	0.957923556559533	13.8683301978355	0.00106002943563944	0.00471001090154701	209176	Ido2
20918	7668.4	7306.2	7668.4	7306.2	0.0701196101735278	7.04627135475868	4.94102697235287	0.0359391725260962	0.0816897983285966	20918	Eif1
209200	62.2	60.4	62.2	60.4	0.0309488848160901	2.35640547001182	0.0934202062381228	0.762518649136404	0.839793093158913	209200	Dtx3l
209212	1114.8	1080	1114.8	1080	0.0452335400760803	4.20698144837442	0.913345659860931	0.348792336653473	0.480183296884398	209212	Osgin2
20922	810.6	739.4	810.6	739.4	0.138224642491909	4.21721349715182	5.00086714182131	0.0349311745656629	0.0798758419826122	20922	Supt4a
209224	366.2	399.6	366.2	399.6	-0.133995614330248	3.48994209886585	3.59039833235484	0.0702703747733987	0.138471328709402	209224	Enox2
209225	497.4	490.4	497.4	490.4	0.0182655037505249	4.43576465522022	0.146265319101741	0.705508889037797	0.797478828330023	209225	Zfp710
209239	58.2	47.2	58.2	47.2	0.294567337898065	2.77101000259714	14.9970666734147	0.000730437344898678	0.00349247151279044	209239	Gan
20924	5018.4	4789.6	5018.4	4789.6	0.0670958181647075	7.65760507515661	5.05261419362975	0.0340849532356315	0.0783997317103464	20924	Supt5
20926	5987.8	5761	5987.8	5761	0.0549676785023911	7.87040231005499	2.5996362234653	0.12001174650634	0.211111579523718	20926	Supt6
209268	78.8	75.4	78.8	75.4	0.0764137684162235	0.663426393113046	0.1944185986003	0.663225627693035	0.762873087909846	209268	Igsf1
20927	1938.8	2357.6	1938.8	2357.6	-0.283149699801197	5.50324045104612	27.6458416510238	2.89218699590706e-05	0.000247946137814991	20927	Abcc8
20928	221.4	174.8	221.4	174.8	0.345756151134243	3.41002207688054	14.958018771869	0.000843381879437448	0.00393360493236169	20928	Abcc9
20930	2161.4	2382.4	2161.4	2382.4	-0.144289658303762	5.50189514874993	11.7882205650736	0.00217987987357707	0.00841110082559609	20930	Surf1
20931	576.4	587	576.4	587	-0.0314033952348986	4.66764949831903	0.491220912837039	0.490148697316858	0.615785247372261	20931	Surf2
209318	1435	1450.4	1435	1450.4	-0.0153085006826637	4.72269817253654	0.136787159168921	0.714752040952359	0.803800777216433	209318	Gps1
20932	3445	3167	3445	3167	0.121139376967217	6.1706080404195	13.8528670194097	0.00106554454137023	0.00473015380865027	20932	Surf4
20933	1283.6	1270.8	1283.6	1270.8	0.0163347887372849	4.84134112348069	0.125106083645805	0.726661206582115	0.81300108986283	20933	Med22
209334	120	77.4	120	77.4	0.581650906718744	0.343453611690743	9.46749990238312	0.00517979130006146	0.0170894095985136	209334	Gen1
20935	702.2	697.2	702.2	697.2	0.0111715642364359	3.95531839786761	0.0335177267968909	0.856280106045802	0.905447514947654	20935	Surf6
209354	610.8	597.6	610.8	597.6	0.0378179414656382	4.54679621620285	0.635614751785077	0.433149960759574	0.564387409431072	209354	Eif2b1
209357	342	339.6	342	339.6	0.010905485063129	3.74891096480734	0.0325727230897431	0.858297497230181	0.907201516975628	209357	Gtf2h3
209361	712.8	594.8	712.8	594.8	0.259979265793902	4.06254379826322	15.2203748626196	0.000679538701422175	0.00329931219024391	209361	Taf3
20937	908	1011.6	908	1011.6	-0.150290291202122	4.5016646833006	8.51101626895772	0.00756354796375679	0.0233447623890969	20937	Suv39h1
209378	654.8	661	654.8	661	-0.00751128465159807	4.96386236598928	0.0223728328746635	0.88235412835054	0.924900108043151	209378	Itih5
209416	1098.4	1086.8	1098.4	1086.8	0.0173026312209006	4.98708731618789	0.151612830327277	0.700445431500299	0.793373424254002	209416	Gpkow
209446	2403.6	2690	2403.6	2690	-0.161182726141678	5.48771112194836	14.7332270241609	0.000795990436004375	0.00375252634116348	209446	Tfe3
209456	357.8	320.4	357.8	320.4	0.159931728810383	4.79347473996167	12.864257622808	0.00149243574184691	0.00620410302348439	209456	Trp53bp2
209462	3277.4	3328	3277.4	3328	-0.0208555506265551	6.05070707884977	0.458324798758857	0.504906053700024	0.628952563617983	209462	Hace1
20947	127	175.2	127	175.2	-0.455183005243837	3.79673819555356	44.1190647412336	7.32181389388511e-07	1.24505291790842e-05	20947	Swap70
209478	1084	1157.8	1084	1157.8	-0.0906569604273371	4.01897305254172	2.28051639904858	0.144112319189327	0.244082430461979	209478	Tbc1d12
209497	823.2	764	823.2	764	0.108898749688703	4.8424941160723	5.0693516539646	0.0338161695189118	0.0779277314558185	209497	Tmem164
209540	119.8	126.6	119.8	126.6	-0.0816052854032532	1.14452513034063	0.414977231154308	0.549509178746157	0.667165532935486	209540	Rtl9
209550	52	103	52	103	-1.02162928258937	0.957723165326041	50.2722321593268	2.54996876837073e-07	5.37277676064584e-06	209550	Rad51ap2
209584	683.6	695.8	683.6	695.8	-0.0233330095855256	3.60978467613522	0.167679769129048	0.685827652417168	0.781778618930422	209584	Tyw3
209586	6465.4	7029.6	6465.4	7029.6	-0.12136767840506	7.21841641383541	18.786040430954	0.000227368821994384	0.00135409515991216	209586	Nudcd3
209601	180	239	180	239	-0.404272787010609	3.03462877996868	20.8442826274342	0.000126385037689926	0.000824354392946834	209601	Erich3
20962	1	1	1	1	0.118936203038966	0.984774180526262	0.759904704464186	0.392028221462821	0.524276083736455	20962	Sycp3
20963	259.8	243.6	259.8	243.6	0.0887179509458405	2.40077531083714	0.59826325939923	0.447079757729764	0.576560565509101	20963	Syk
209630	1332.8	1239.8	1332.8	1239.8	0.103960913706744	5.9792262688795	8.36112267184121	0.00803622030573652	0.0245105567206406	209630	Frmd4a
20964	51450	54348	51450	54348	-0.0802892479900522	9.67625366406153	4.39545477338012	0.0476998862398658	0.102490583575297	20964	Syn1
209645	101.6	91.8	101.6	91.8	0.153512498795945	1.84554929620438	2.33181241779398	0.139876212931537	0.238472609307906	209645	Bend7
20965	50050.4	50435.2	50050.4	50435.2	-0.0113543949199292	9.20049709321687	0.123769536794197	0.728063379145226	0.814065760204618	20965	Syn2
209683	447.4	453.4	447.4	453.4	-0.0241768460764204	4.46617873500299	0.251314806232486	0.620735450921621	0.729261985501187	209683	Ttc28
20969	41.4	47.2	41.4	47.2	-0.190148694617674	1.39397234388477	1.97015694569429	0.173286860483842	0.280448805445466	20969	Sdc1
209692	692	882.8	692	882.8	-0.346319574328714	3.11601998971509	20.8637127518745	0.000125703993163581	0.000821394899270525	209692	Dhtkd1
20970	8337.8	8954.2	8337.8	8954.2	-0.102108586245286	7.96413299382497	12.2858732591731	0.00182652809020427	0.00731724972722077	20970	Sdc3
209707	499.8	655.2	499.8	655.2	-0.389399037216027	4.03742244849989	18.5425816199776	0.000411443027562368	0.00220386569962576	209707	Lcorl
20971	4081.8	2118.8	4081.8	2118.8	0.947154570467494	5.2220593167827	275.899674191377	7.16189214693179e-14	4.500782134424e-11	20971	Sdc4
20972	27886.2	29166.6	27886.2	29166.6	-0.0650041756475058	9.37204637095564	4.79845171279972	0.0384746766285421	0.0865006962185327	20972	Syngr1
20973	198.8	193.8	198.8	193.8	0.0352995370027608	2.72696300272165	0.209347142575182	0.651410359685771	0.753798297998572	20973	Syngr2
209737	2.2	2.8	2.2	2.8	-0.184745634625319	0.176689974974158	1.11523188918013	0.301502174438887	0.4296049319144	209737	Kif15
20974	12003	11869.4	12003	11869.4	0.0168503446833122	7.24794869518935	0.175966052082668	0.678679423965986	0.775771640490657	20974	Syngr3
209743	49.4	42.4	49.4	42.4	0.226228479509599	1.75339007004773	3.93101872879169	0.0590068215500457	0.120959381461404	209743	AF529169
20975	7784	6338.8	7784	6338.8	0.29707208151879	7.01507355146729	11.3087610292807	0.00556936557049926	0.0180451938928483	20975	Synj2
209760	736.8	602.4	736.8	602.4	0.293237746424099	4.32559370657149	21.2518567004729	0.000113537320025005	0.000755556364475796	209760	Tmc7
20977	76202.8	79251.8	76202.8	79251.8	-0.0571054729672494	10.6238705895947	4.11386169573145	0.0538146071760623	0.112746243241456	20977	Syp
209773	836.8	727.4	836.8	727.4	0.201453674874047	4.44030455601646	18.0709358905888	0.000280859257379664	0.0016064660491356	209773	Dennd2a
20979	115733.4	123714.4	115733.4	123714.4	-0.0969341159888716	11.10572609449	12.9168905201269	0.00146552010116192	0.00611507723504458	20979	Syt1
20980	1203.4	1232	1203.4	1232	-0.0330639669319233	4.32783068742286	0.140152847119563	0.712705104781612	0.802309280795552	20980	Syt2
20981	2977.8	3106.8	2977.8	3106.8	-0.0601253006242394	5.68942531784821	2.20340449607471	0.150771736479071	0.252491562862761	20981	Syt3
209815	749	794.4	749	794.4	-0.0923781046788734	4.11444497277938	2.03198669994894	0.166944783801793	0.27271924786066	209815	Tbc1d25
20983	18118.6	17465.2	18118.6	17465.2	0.0534426930693126	7.76296392128198	1.47221051489508	0.238707054070233	0.359365874339251	20983	Syt4
209837	18.4	42	18.4	42	-1.25747517872949	1.57273840585663	85.5180362451716	2.29293616297957e-09	1.28902413186469e-07	209837	Slc38a5
209966	8496.4	7607.8	8496.4	7607.8	0.159953856262745	7.5725742835897	29.1687471681722	1.53041918977563e-05	0.000147078982506762	209966	Pgbd5
210004	38.4	45	38.4	45	-0.246522227919365	2.74823434689586	7.75038192023179	0.0103273501561894	0.0299561547576885	210004	B3gntl1
210009	248	173.6	248	173.6	0.51582269716782	3.44432372276535	70.1413324631838	1.43137442270393e-08	5.43020627447837e-07	210009	Mtrr
210027	2931	2063.8	2931	2063.8	0.508612976610688	5.25750816250093	135.145749996479	2.52475455394885e-11	4.50528423737984e-09	210027	Slc35f3
210029	260	220.6	260	220.6	0.243076068909794	2.93678894482024	9.79865207932111	0.00455786696460209	0.0154465203062974	210029	Metrnl
210035	405	378	405	378	0.113407470696237	2.3158872287611	1.43233621078544	0.243116406126511	0.364575627848591	210035	Nemp1
210044	7590.4	7663.6	7590.4	7663.6	-0.0148431311582696	8.03839529766134	0.222985169655326	0.641056373536532	0.74556073568531	210044	Adcy2
210094	666.4	687.8	666.4	687.8	-0.0445303815632671	5.20562298473074	0.967132332567867	0.335244233007851	0.466238828432163	210094	Iglon5
210104	58.4	48	58.4	48	0.269373860263702	1.78277912415192	7.6590012856232	0.0107281980610986	0.0308833648227682	210104	Zfp658
210105	582.4	496.8	582.4	496.8	0.236649589320269	3.34434293655645	13.696327595643	0.00112317134869009	0.00493144552672129	210105	Zfp719
210106	2931	2714	2931	2714	0.111077833263737	5.80567350642857	13.7497184651256	0.00110314356005732	0.00486276451685397	210106	Papd7
210108	2139.4	2061	2139.4	2061	0.0587513862925421	5.98026096797599	1.84185664897434	0.187408260760419	0.2982273479061	210108	D130043K22Rik
210126	192.6	161.8	192.6	161.8	0.25330493522941	3.10173571273541	13.3846802330108	0.00124827999436395	0.00538586239956315	210126	Lpp
210135	1793.8	1316.8	1793.8	1316.8	0.445803310781913	5.48266973449512	120.092891701091	8.35771127008036e-11	1.12899400652095e-08	210135	Zfp180
210146	6691.4	6348	6691.4	6348	0.0759274219654934	7.05866105945527	7.14385584510468	0.0133344815293482	0.0368450766632	210146	Irgq
210148	353.4	375	353.4	375	-0.0879300764262328	3.39747659403523	1.52836746437698	0.228365599731053	0.347276295200312	210148	Slc30a6
210162	152.4	225.6	152.4	225.6	-0.544556159800858	4.39399048350794	50.3091636922446	6.89488484366253e-07	1.17799841052362e-05	210162	Zkscan2
210172	298	295.4	298	295.4	0.0103644198384941	3.36834967271223	0.0274211663446937	0.869869223544427	0.915205252373791	210172	Zfp526
210274	6829.2	4979.4	6829.2	4979.4	0.45565768369084	8.00377245773784	94.4798445204512	8.83689531510615e-09	3.71303735129489e-07	210274	Shank2
210293	226.2	230.4	226.2	230.4	-0.0252642741649342	4.79845885708861	0.239518731534902	0.629014024577488	0.735579992819013	210293	Dock10
210297	747	769.8	747	769.8	-0.0427736013920839	4.2442308782128	0.507449608856462	0.48313935319829	0.60957543742389	210297	Lrch2
210356	60.2	66	60.2	66	-0.131046615567655	2.18092856781255	1.56495347361715	0.223044995262175	0.340622341082633	210356	Nckap5
210376	3762	3838	3762	3838	-0.0283524815306355	6.17552911458279	0.491978007243004	0.489817849520416	0.615476588452411	210376	Mtmr9
210417	82.6	91.8	82.6	91.8	-0.147428155704706	2.24374023246929	2.54100280588612	0.124059884907453	0.21685349818023	210417	Thsd7b
210510	7.8	7.2	7.8	7.2	0.0299978071430352	0.312699799213787	0.0303296133465034	0.863210674926255	0.910785246761376	210510	Tdrd6
210529	709.8	719.2	709.8	719.2	-0.0236576919802151	4.56878508453959	0.217705572828889	0.645017400822159	0.748524105758969	210529	Mettl14
210530	48.4	47.4	48.4	47.4	0.0254440322373547	1.31182724932638	0.0429748494140628	0.837528163719961	0.891956386561179	210530	P3h2
210541	0	0	0	0	0.500196670213678	0.050007231085204	5.59382625804034	0.0264821828691082	0.0639447830254077	NA	NA
210544	112.8	118.4	112.8	118.4	-0.0714602626175953	3.37740993872731	1.25645254012392	0.273456670807609	0.398924376246789	210544	Tbc1d31
210573	6546.6	4689.8	6546.6	4689.8	0.481187834277608	7.1160022935704	156.553641753155	5.52730007304894e-12	1.37744129751464e-09	210573	Tmem151b
210582	1811.4	1905.8	1811.4	1905.8	-0.0728721116356589	5.06541646587944	3.4628673485617	0.0751034797922157	0.145985166341674	210582	Coq10a
210622	1015.2	1439	1015.2	1439	-0.514437029144755	5.5923057903772	122.571235385655	6.80502817822492e-11	9.5495026493265e-09	210622	Pamr1
210673	2427.2	2143.4	2427.2	2143.4	0.179642015256574	5.80671440892668	15.3412242771134	0.000657702921170925	0.00321500506029236	210673	Prrt3
210710	41.2	38.2	41.2	38.2	0.120110630297928	0.217209007240226	0.491486483116737	0.490032600395641	0.615692907346888	210710	Gab3
210711	1108	992.4	1108	992.4	0.161595444408896	4.44434876961265	8.79930782766626	0.00673796941835251	0.0211510545366308	210711	Mcmbp
210719	994	1087.8	994	1087.8	-0.136950842516538	5.09078410234284	2.18599245582078	0.16161770007503	0.266183026080729	210719	Mkx
210741	505.2	478.8	505.2	478.8	0.0770867690174274	2.87798167285449	0.903353015033217	0.351393929987916	0.482524022804991	210741	Kcnk12
210766	839.4	823.6	839.4	823.6	0.0288012306432238	4.33163575056955	0.301679804587507	0.587925073101837	0.699701029774718	210766	Brcc3
210789	854	549.8	854	549.8	0.635546623346177	3.82650376519918	66.7883558990376	3.29539851149291e-08	1.05613503514675e-06	210789	Tbc1d4
210801	1082.8	1321	1082.8	1321	-0.283037677701396	5.25538863177456	15.2753801185885	0.00114495007725032	0.00500796141386592	210801	Unc5d
210808	111.4	141.8	111.4	141.8	-0.352666777303828	2.25428105812833	15.4644463269253	0.000628287019382732	0.00309412626172334	210808	Lacc1
210925	499.2	463	499.2	463	0.110300910885559	4.19523345832639	4.2789664152352	0.0495663905308553	0.105824609857161	210925	Ints9
210933	3882.8	4307.4	3882.8	4307.4	-0.150890236003646	6.92139282468605	20.6528629031743	0.000133313011624235	0.000861926682777872	210933	Adgrb3
210973	5201.4	4258	5201.4	4258	0.292706194556123	5.81746052048894	60.4714214486729	5.33119623129527e-08	1.49625456945906e-06	210973	Kbtbd2
210982	6073.4	5368.8	6073.4	5368.8	0.17792294477138	6.61733136339341	30.525496204504	1.12179941617531e-05	0.000115077989789907	210982	Bicral
210992	1079.4	1183	1079.4	1183	-0.135377314819797	4.62989315229509	6.70348940647802	0.0161225165472253	0.0428294163156763	210992	Lpcat1
210998	3465.8	2967.6	3465.8	2967.6	0.223330529356929	6.31438932992609	45.961197442568	5.28632708003908e-07	9.45650638798081e-06	210998	Fam91a1
211006	379.4	453.2	379.4	453.2	-0.248788831753843	2.40246398299024	6.87687269554395	0.0149545031415186	0.0403872175649308	211006	Sepsecs
211007	2100.2	2141.8	2100.2	2141.8	-0.0304716293370242	5.98371606833643	0.915769351617105	0.348165432073819	0.479554720288321	211007	Trim41
211064	195.6	180.8	195.6	180.8	0.123978725668189	3.23380945761888	3.19888584182946	0.0863686687763998	0.162909139826972	211064	Alkbh1
211134	1039	926	1039	926	0.164028083762793	5.76642306673807	16.8704959001848	0.000404065917573823	0.00217114080766247	211134	Lzts1
211147	481.2	455.6	481.2	455.6	0.100096698404774	1.89497190119764	0.789732699591936	0.383034844602069	0.514964714340834	211147	March11
211151	306.8	328.6	306.8	328.6	-0.107615084839473	3.4216160788936	2.75607411574665	0.109946467573396	0.196825147672265	211151	Churc1
211187	2845.6	2669	2845.6	2669	0.0913740603450226	6.20281175272984	5.17823058080316	0.0321244435342666	0.074669333271618	211187	Lrtm2
211232	1678.4	1880.4	1678.4	1880.4	-0.164487846378967	6.60171553025157	21.6676090442024	0.000100742549640377	0.000683309625763498	211232	Cpne9
211253	256.2	282.2	256.2	282.2	-0.136204576643972	2.82771845036854	3.57849464569567	0.0707061424731689	0.13906471401649	211253	Mtrf1
211255	3696	3205.2	3696	3205.2	0.206183214188357	5.65559935472794	12.7706592235383	0.00196831059148318	0.00776049135005397	211255	Kbtbd7
211286	400.6	400.2	400.6	400.2	0.000445146032360096	3.74308412777083	4.7701929006698e-05	0.994546634365887	0.996583003496804	211286	Cln5
211323	26.8	32.8	26.8	32.8	-0.295031893833094	2.07811056876568	6.54642768409468	0.0172680997348898	0.0452325323610181	211323	Nrg1
211329	6018.6	5356.2	6018.6	5356.2	0.168687820666228	6.66853794771779	31.7634985311978	8.50874089758313e-06	9.08311232892663e-05	211329	Ncoa7
211347	1288.8	1295.8	1288.8	1295.8	-0.00571851872082807	5.73042819420817	0.0128897584497444	0.910626434570762	0.944100392951246	211347	Pank3
211378	102.6	94.8	102.6	94.8	0.150502437178882	0.258824458528452	0.857502480699293	0.363692019092713	0.495550946829381	211378	6720489N17Rik
211383	2707.4	2973.4	2707.4	2973.4	-0.139655929841635	5.39397710758524	7.66723927818236	0.0107630181665611	0.030958938224771	211383	Amer3
211389	340.4	320.4	340.4	320.4	0.0930036908046378	3.4958680170118	2.0887398364984	0.161368929837093	0.265864186921845	211389	Suox
211401	607.2	743.6	607.2	743.6	-0.292777373961055	5.12922002938147	31.7730547852799	8.49081777632077e-06	9.07067850250854e-05	211401	Mtss1
211429	373	278.4	373	278.4	0.425852796867378	3.26351290356325	38.3234216258693	2.17225304696029e-06	3.00456895126929e-05	211429	Pla2g4b
211446	4082.6	4084.2	4082.6	4084.2	-0.0027477395231753	6.78101142488428	0.00741315063899853	0.932104190423717	0.958224322075705	211446	Exoc3
211480	354.2	294.6	354.2	294.6	0.280668702189163	0.765218077148322	3.57543615213539	0.0708186044774578	0.139225435122452	211480	Kcnj14
211484	705.2	530.2	705.2	530.2	0.412822743728044	3.6855431617846	41.3733809535396	1.21050289453102e-06	1.86134136569696e-05	211484	Tsga10
211488	2721.4	2594.4	2721.4	2594.4	0.0709578572327133	5.5020818665828	2.45375295396763	0.130385298942243	0.225973001980122	211488	Ado
211499	1115.6	975.8	1115.6	975.8	0.195607057788757	5.16924200152641	19.4271353687289	0.000188749462448297	0.00115797314525793	211499	Tmem87a
211535	12	10.6	12	10.6	0.0932757190419767	0.92829031283558	0.388601313327463	0.538937507271715	0.657533783245157	211535	Ccdc114
