	S3HC5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
100662	313.4	320.8	-0.033174194032046	4.51487100315174	0.535533661581559	0.471402407136701	0.898898468701039	100662	D930016D06Rik
100678	576.4	573.6	0.00875476185184458	3.72166133291376	0.0320940707185261	0.859330872372945	0.982961874234148	100678	Psph
100683	6178.4	6091.8	0.0202559254936189	7.91965456589567	0.526189012205795	0.475254229404519	0.900215767745907	100683	Trrap
100689703	108.2	106.2	0.0322666392359131	2.357521458267	0.230799647407241	0.635298111531081	0.943996932243971	100689703	9330133O14Rik
100705	123.4	136.6	-0.131042829464574	2.47590220170453	1.97488711085949	0.172791470315594	0.750778687746554	100705	Acacb
100710	2973.4	3001.2	-0.0133117274394477	6.80234254312598	0.268308236395482	0.609229246851225	0.938484443566835	100710	Pds5b
100715	471.8	481.2	-0.0364052782979357	3.48421750336252	0.438804817071087	0.514035284070553	0.911928309899186	100715	Papd4
100732	8390	8510	-0.0206727667943545	7.52825389459087	0.780535701038949	0.385775038151088	0.867223401217168	100732	Mapre3
100737	6048.8	5996	0.0123039812456442	7.06829032713944	0.186121137418606	0.670029963516541	0.953368303764932	100737	Dcun1d4
100756	1335.8	1358.4	-0.0250494392515565	5.27316065734605	0.460569262242911	0.503874691727296	0.909432496811968	100756	Usp30
100763	5330.6	5480.2	-0.0399282405198772	6.77992561740301	2.42241947102129	0.13274927685274	0.704740553386702	100763	Ube3c
100764	451.4	472.4	-0.0658113796898676	4.03430272326874	1.73402329033532	0.2003810039331	0.770085512292424	100764	Rita1
100855	4308.6	4333.6	-0.00741001862014827	6.7527559450779	0.0419352692018672	0.83947655348233	0.980819206793704	100855	Tbc1d14
100861531	221.2	224	-0.0259085687415009	3.85782959596051	0.182125786710239	0.673371015885431	0.954450924130875	100861531	Rn45s
100861633	197.2	169.6	0.20607433290393	2.36723684725603	7.14709886600187	0.0133160340568467	0.401228432545957	NA	NA
100861634	61.8	62	-0.00412715507647356	2.99560610170086	0.0045557041619807	0.946748164254739	0.993609179245294	100861634	Gm21092
100861652	274	271	0.00857153278022496	3.47239401578208	0.0238572633788991	0.878545111978573	0.985458376816404	NA	NA
100861653	10.2	9.6	0.0382178479988476	0.730180575377192	0.0892557388922954	0.767706770679522	0.971375353120485	NA	NA
100861722	2450.4	2813.6	-0.189526598819108	4.26380412153757	11.3900182430628	0.00251654266202829	0.207852043639753	NA	NA
100861725	118.2	114.8	0.0431099965965143	2.73453998355706	0.23816442054975	0.630143760722127	0.943160186132093	NA	NA
100861733	648	671.2	-0.0432679149670522	2.06597565100787	0.177797817102575	0.67703972256421	0.954626060465902	NA	NA
100861736	24	25.8	-0.0742808006636472	0.161114647467546	0.270941759996519	0.607487948473961	0.937181852163898	NA	NA
100861753	7.6	7.6	-0.0335656690549769	0.498828205106792	0.0700361434291243	0.793552255524785	0.976274209921337	100861753	Gm21188
100861774	1698.6	1645.2	0.0450494361324066	4.54748712591643	0.790104861559963	0.382924564621398	0.866010284801924	NA	NA
100861793	25.6	25	0.0187884883059693	2.03846772640522	0.0239262776302899	0.878607343474266	0.985458376816404	NA	NA
100861803	105.8	101.4	0.0648918416760969	2.4193703032889	0.678105947999119	0.418378370537699	0.881136670224669	NA	NA
100861830	21.8	21.6	0.0137564372992057	0.76167135793695	0.0101141108380626	0.920731246981601	0.992062101809521	NA	NA
100861837	3.8	3.4	0.113866379553679	1.66647104240074	0.814739049964994	0.376804681063585	0.864100112072083	NA	NA
100861840	4.6	3.8	0.175094151318506	0.446912206470674	1.20506654800078	0.283244344421828	0.825829077031098	NA	NA
100861853	70	71	-0.0211983256497054	3.42075174704426	0.0637080670692933	0.803331590065985	0.977278914182473	NA	NA
100861876	213.6	220.2	-0.0510315154714611	3.43942026876641	0.874539199494587	0.359051707591183	0.856462165334671	NA	NA
100861883	270.8	296.2	-0.119299153908093	1.51737704628402	1.98260744465027	0.171986606251436	0.750429020768052	NA	NA
100861900	2273.4	2306.4	-0.0166090191209103	4.50442085442041	0.0543444686572982	0.818308767466255	0.977278914182473	NA	NA
100861910	149	154.4	-0.0492854534115385	2.62134807339083	0.586900034409459	0.45111821809956	0.893697791752006	NA	NA
100861916	316.2	266.8	0.216149622098372	1.4608346440826	4.07229763740271	0.0549478849786902	0.571378942073372	NA	NA
100861925	151.6	134.8	0.159928843736817	2.49477748630711	5.96159791857862	0.0223986378346987	0.459267809108633	NA	NA
100861936	762.6	975	-0.37887535856649	0.091004081992046	6.19122347387212	0.0202060996218221	0.455420494146306	NA	NA
100861940	1710.4	1800.8	-0.062557007509612	3.21842453239234	0.890571143301361	0.354761970618607	0.854770659039166	NA	NA
100861945	0.6	0.6	0.124439642272552	0.362150720677211	0.665949430502619	0.422523689778666	0.881720340044099	NA	NA
100861947	216.4	209.4	0.0544672444027524	1.09831351670419	0.225030642828199	0.639537252353883	0.944630400518727	100861947	Gm13123
100861956	644	645.8	-0.0110446669753861	1.16865381838804	0.0111405283510968	0.916820980073044	0.991931994260597	NA	NA
100861965	29.6	28.2	0.0639316571781736	1.35501173361362	0.535080067183099	0.471588174803896	0.898939538902269	NA	NA
100861989	2799.8	2714.4	0.0477359464551915	4.25653794294623	1.00918359476702	0.325157947781335	0.844476998841713	NA	NA
100861990	413.6	433.2	-0.0618432415587395	2.73136744133611	0.842368014560809	0.367886813343144	0.859140200095523	NA	NA
100862004	0	0	0.329178821006368	1.1870962185606	1.47637895243723	0.245628660413749	0.805250138346164	NA	NA
100862012	1946.8	1908.6	0.0262218397439531	4.77319636264754	0.399412007910303	0.533390277150804	0.917048063035295	100862012	Gm21399
100862031	231.4	232.8	-0.00358176674681986	2.22539417507337	0.00208259630258836	0.963979829153722	0.995458351969277	NA	NA
100862040	181	184.4	-0.0257780294250731	0.799829616649351	0.0448849301615499	0.834011431809849	0.980373430121536	NA	NA
100862057	1858.6	1828.4	0.0212877896594894	3.99447136883376	0.137702510746218	0.713843696046232	0.962730709544917	NA	NA
100862065	45.8	47.6	-0.0567981090119709	3.46801818727513	0.836830774510556	0.369439005316255	0.860523217357727	NA	NA
100862066	11	10	0.145585827245076	0.301522337349177	1.4920247556055	0.233810601029595	0.796784242084848	100862066	Cfap99
100862073	86.6	93.6	-0.0945883673367159	0.485780460198412	0.568411490085296	0.458252174048022	0.894503533008174	NA	NA
100862081	3519	3579.4	-0.0268055180910448	7.1938377086834	0.466113342497274	0.502129779570358	0.908998995445612	NA	NA
100862094	256	262.8	-0.0178551182164775	3.64775739163883	0.0228335705563475	0.882106845436211	0.985793581908913	NA	NA
100862130	484.2	527	-0.118401908971656	2.53349428657625	2.06930175191156	0.163253008257607	0.743433831554964	NA	NA
100862134	2.8	2.8	0.0612447301180623	0.99694161378928	0.21054562576991	0.650484255682066	0.948937729670162	NA	NA
100862175	2885073.2	3658844.2	-0.0972893610765018	0.309034446868187	0.0552714677427169	0.818212800321746	0.977278914182473	100862175	Gm10698
100862190	60.2	71.6	-0.213861019202453	0.418814236039214	2.69154961999028	0.113973466448334	0.687807925996233	NA	NA
100862191	564.6	574.2	-0.0251708194576958	4.91090655676434	0.284660134387091	0.598588523132267	0.933837758671107	NA	NA
100862206	361.2	359	0.0165395424153058	0.30257613863566	0.0171616236473092	0.896869506910385	0.987172813003957	100862206	Gm21559
100862251	1488.2	1408.2	0.078614557684319	3.68936909819929	1.96150524861573	0.174197422168655	0.751148430795266	NA	NA
100862257	2161.6	2285.8	-0.0731995268769226	4.54944222904783	1.27603018685403	0.272372854523352	0.821218117338277	NA	NA
100862301	15	13.4	0.141551015162113	1.30689621206311	0.259172330611158	0.619631541310203	0.940669880797936	NA	NA
100862307	24.2	23.2	0.0382183791055912	0.706259669213969	0.0912404481788247	0.765218046429013	0.971346962427926	NA	NA
100862319	8	8.2	-0.0465768300697015	0.657878966693308	0.101360941590362	0.75296693470882	0.970331446924914	NA	NA
100862338	30	29.4	0.02275855020539	1.78518772083812	0.0950132170573328	0.760567652892155	0.97084694053609	NA	NA
100900	258.6	252.6	0.0169464687908924	1.88266938524122	0.0461231576475558	0.967884291276355	0.996003059064929	100900	Hscb
100910	3840.6	3768.2	0.0257924298389933	6.07085064199761	0.572792845768965	0.456545138753376	0.894503533008174	100910	Chpf2
100929	883.2	850	0.0604196688879078	3.79842984180502	1.43866524378568	0.242107549044864	0.803804866860881	100929	Tyw1
100952	30.8	30.2	0.0264378014909602	1.50027737398446	0.073695621440938	0.788360296798302	0.975861081451745	100952	Emilin1
100972	2295.4	2246	0.032348920081558	5.7400728969899	0.92941046257258	0.344666539942238	0.850519164328781	100972	Rab28
100978	833	836	-0.000535876806256101	3.62638885994036	7.65345996014766e-05	0.993092460467166	0.998321690344967	100978	Nfxl1
100986	827.6	820.8	0.0116999504851877	6.37166402548215	0.0861241994585919	0.771835966238521	0.972115958251159	100986	Akap9
100993	0.8	1.2	-0.360035151935593	0.207211498274775	5.21007176282533	0.0316477269944724	0.501498678607458	100993	AW549542
101023	390	395.8	-0.0200885782321905	4.73854331357053	0.252091979173928	0.620198668296605	0.940678640944435	101023	Zfp513
101095	433	436	-0.0130162585417964	4.19105788811484	0.0835749476575524	0.77500187561372	0.973145435680715	101095	Zfp282
101100	311	297.2	0.0691994158549844	3.83387827019562	1.52088351869602	0.229473641082262	0.794464545057247	101100	Ttll3
101113	853.8	881	-0.0459122526690905	4.86710896848016	1.76338024838623	0.196742472403466	0.766174995188498	101113	Snx21
101118	480	474	0.0156688563773815	4.05060014121128	0.138032281593277	0.713517294871717	0.962730709544917	101118	Tmem168
101122	174.4	187	-0.101779360593428	2.84021673233954	1.7448843275176	0.199025261212013	0.768762994537263	101122	Rpusd3
101142	674.4	632.4	0.0895850105228003	4.06521443931822	3.36535025838697	0.0790563621021339	0.625098828131424	101142	Itfg2
101148	1503.2	1456.2	0.0424896825704198	4.9863492862455	0.485849099090693	0.494387457665807	0.90536725304208	101148	Bmt2
101185	266.2	251.2	0.0811100464505934	3.77167948628325	3.26505022402121	0.0833729407001171	0.634582667129801	101185	Pot1a
101187	1131.2	1102.6	0.0337566141215019	4.26393757709335	0.513231420018447	0.480683131903487	0.901257489756519	101187	Parp11
101197	973.2	990.2	-0.0225775577171506	4.3175884784514	0.187014687150506	0.669288606311841	0.953368303764932	101197	Zfp956
101206	863.4	901.4	-0.0613482574624377	5.02543042090499	3.37038344879194	0.0788465999516062	0.624807431853353	101206	Tada3
101214	2716.8	2771	-0.0260498222151948	6.37244123667014	0.439777035227503	0.513781521743176	0.911928309899186	101214	Tra2a
101240	1320.2	1301.2	0.021145456535148	4.82248101104359	0.351594800181371	0.558779329665436	0.923620028118751	101240	Wdr91
101314	9963.8	10118.4	-0.0222613145032189	7.35453699532079	0.651061326221155	0.427687644136345	0.885771200508201	101314	Brk1
101351	622.8	638.8	-0.0360505408147287	4.98137528913059	1.11285377090482	0.302006625407497	0.832370988842384	101351	Eogt
101358	566.6	549.2	0.0396380949367821	4.76506846388786	0.801189268199641	0.379661253651779	0.865358999633316	101358	Fbxl14
101359	11	11.4	-0.0418890462670431	1.34415953357594	0.173309950993753	0.680900231783785	0.954626060465902	101359	Prrt4
101401	107.4	108.2	-0.0280675340278199	1.11254197754887	0.042771999172489	0.837923297517687	0.980819206793704	101401	Adamts9
101437	947.2	910.2	0.0548059872709172	4.92463670903791	2.54182836722554	0.12400178314421	0.698060887801391	101437	Dhx32
101471	1750.4	1761.2	-0.00913375263097637	6.14185550214146	0.0870609423785129	0.770494396104975	0.971375353120485	101471	Phrf1
101476	3465	3499.4	-0.0140651315162411	6.78732160105496	0.290457871021569	0.59491057334156	0.933461360370841	101476	Plekha1
101488	476	475.8	0.00056727878806097	4.42542520805835	0.000172875980112944	0.989618633234109	0.997659790139695	101488	Slco2b1
101489	2785.8	2734.6	0.0275860755906245	5.9678725918613	0.870328421903568	0.360190677776538	0.856462165334671	101489	Ric8a
101490	3552.8	3495.4	0.0248363310187902	6.60798808885489	0.809541108613667	0.377229258833184	0.864100112072083	101490	Inpp5f
101497	153.4	158.4	-0.044753046290916	2.87315419027218	0.589921601378175	0.45814867172512	0.894503533008174	101497	Plekhg2
101502	180.6	168.2	0.106535029878672	3.11127923048192	2.27058501322397	0.144950018193834	0.718979946113134	101502	Hsd3b7
101513	1205.6	1240.6	-0.037713842198701	4.52235824153566	0.907030562526831	0.350433293846471	0.8536387782187	101513	Mob2
101540	72	70.4	0.0418900190733015	2.54929042290419	0.140530506530222	0.711705556418672	0.962730709544917	101540	Prkd2
101543	255.8	239.2	0.0933141601389926	2.19435629086529	1.06364625413554	0.312705576030556	0.837600021564731	101543	Wtip
101544	127.4	128.8	-0.0151950641457582	3.20187682625926	0.0558266633484392	0.815230447927098	0.977278914182473	101544	Zfp575
101565	1481.2	1544.4	-0.0596629703615914	6.13589555597656	3.54224266816844	0.072052363953869	0.606688506549433	101565	Ccp110
101568	920.2	905	0.0242195612741047	4.30825428065511	0.393412978819216	0.536455321857049	0.917559051338347	101568	Vrk3
101592	752.6	738	0.0321272106112974	4.07891266701097	0.38035393163681	0.543242484013744	0.91853386637609	101592	Efl1
101602	5.8	6	-0.0603778075301399	0.431336125879314	0.183429893827329	0.67227572357322	0.954099343118044	101602	AI467606
101604	464.2	442.2	0.0690817388141787	2.58130103779609	1.21366098241231	0.281575516587468	0.824254604796321	101604	E430018J23Rik
101612	546.4	547.6	0.000904555673328567	3.76737191851949	0.000385982249548034	0.984488464046245	0.996892754700794	101612	Grwd1
101613	88	102.4	-0.254875294467941	0.615158120137149	1.65812625313465	0.210714400852504	0.780139843730043	101613	Nlrp6
101631	125.8	126.2	-0.00585840259253885	3.23341659811952	0.00523447618402271	0.942980620756279	0.993356307296206	101631	Pwwp2b
101685	983.8	934	0.074959138828256	4.53602989307581	3.14780643625464	0.0887662887001614	0.644000968492443	101685	Spty2d1
101694	1640.2	1651.4	-0.0119786630546312	5.22823237696133	0.123218408270059	0.728644055943838	0.965526393754393	101694	Mir9-3hg
101700	112.2	113.8	-0.0257442205254667	2.970258421602	0.16060315496964	0.692160633738003	0.956454749256941	101700	Trim68
101706	2435	2416.2	0.0113816136894192	7.06318383995719	0.125931905091909	0.725799061217288	0.965526393754393	101706	Numa1
101739	6172.2	5967.2	0.0483371121874211	6.96639929778517	1.99483309252464	0.170721332693419	0.749362675494238	101739	Psip1
101772	259.8	272.8	-0.0648081726035318	1.87170190696082	0.543449116310157	0.468180107629912	0.897290110231693	101772	Ano1
101809	3059.6	2949.8	0.0520383356877763	6.5370853252691	1.07508748045284	0.313822615880613	0.838351620368423	101809	Spred3
101831	162.6	150.4	0.10433929993886	2.30741545475702	1.36859783740554	0.25358318217764	0.810138369855767	101831	Faap24
101835	254.2	260.4	-0.0396258179585475	1.46624222772328	0.227865333087691	0.637446002187423	0.943996932243971	101835	AW146154
101861	702.2	718.4	-0.032937730845954	4.85577297688622	0.629358375939886	0.435393544447546	0.889118153637303	101861	Ints4
101867	205.8	191.2	0.0922263034862812	3.05606288231083	1.33590614130546	0.259205880832934	0.815617441409224	101867	Rrp8
101869	722.4	712	0.0218474494448061	5.10961746152562	0.227095177527347	0.63801257738874	0.943996932243971	101869	Unc45a
101883	251	278.2	-0.144868840193885	2.85284895481373	2.99613185589366	0.0963512445939929	0.655369830287799	101883	Igflr1
101943	4485.8	4302.4	0.0589924605277574	6.65544478458758	2.56420440485931	0.122541186583974	0.696694175555178	101943	Sf3b3
101966	1628.8	1655	-0.0210910593301729	5.31017192655781	0.346404301712616	0.561675255525983	0.92377951835546	101966	D8Ertd738e
101985	145.4	140.8	0.0444047075327856	3.08662466916993	0.354231616990614	0.557319301109542	0.923094909072984	101985	Usb1
101994	1661.4	1632.2	0.0243535167087569	5.40157877948158	0.377637809406959	0.544674459702281	0.91853386637609	101994	Champ1
102032	825.2	800.6	0.0454968048269779	4.08869866318884	0.98861120117024	0.330039066407528	0.845453479044631	102032	Smim19
102058	1880.6	1839.8	0.0302221379239296	4.95525360286166	0.604376868336477	0.444537705344662	0.892640302948031	102058	Exoc8
102060	461	479.8	-0.0579501835887473	4.57123954787596	1.37143539107442	0.253105027895902	0.810004391904168	102060	Gadd45gip1
102075	152.6	150	0.0167313227508278	2.44031987561441	0.02021641458777	0.888214332989965	0.986641131871295	102075	Plekhg4
102093	799.6	810.2	-0.0184329931021988	5.18336091477118	0.275971309995097	0.604192246166581	0.93571142463214	102093	Phkb
102098	2943.4	2928.6	0.00781361083308237	5.92179646421778	0.0765253078086466	0.784440053098314	0.973968871275891	102098	Arhgef18
102103	781.8	768.6	0.0262495884461322	5.1429164223864	0.370233403813941	0.548614752065879	0.919916197953621	102103	Mtus1
102115	871.2	877.8	-0.0131378141042123	5.67750335137843	0.154390414063871	0.697856079014786	0.958731277072495	102115	Dohh
102122	1370.4	1414.4	-0.0461735569096952	5.42286355716048	1.69924715333568	0.204799604276009	0.777041407707299	102122	Fam192a
102124	483.8	507.2	-0.0601337530700455	2.79829336833921	0.749307396320825	0.395298876507452	0.870586617255308	102124	Enkd1
102141	5050.2	4875.6	0.0525372437110172	5.54316858621816	2.18397534854756	0.152507246358092	0.730321271653527	102141	Snx25
102162	497.8	479.4	0.0522366630778572	3.6111207009669	0.82219270254686	0.373588282710649	0.863685091128003	102162	Taf5l
102182	715.8	710.2	0.00886651413038828	4.32813278140902	0.0509747513418438	0.823294600041327	0.978934953785399	102182	Prmt9
102193	1115	1122.4	-0.00747603668416863	4.99804439177147	0.0503866326090685	0.824299129210717	0.979232112780808	102193	Zdhhc7
102209	1656.4	1743.6	-0.0704433885144673	4.3764256689891	2.89221230218441	0.101981739209295	0.667592417813023	102209	Snapc2
102247	4297.2	4232.8	0.0228362631689474	6.4688703880907	0.747371036279008	0.395900890075185	0.870586617255308	102247	Gpat4
102278	2376.2	2436.8	-0.0339459896600086	5.2284863732212	0.324926699292131	0.575729294098871	0.929246641476111	102278	Cpne7
102294	274.8	277	-0.0135434391454255	2.84135119680125	0.0434435692264386	0.836657740097256	0.980819206793704	102294	Cyp4v3
102323	1024.6	1031	-0.0071970498878313	5.63855432548974	0.0577379668791096	0.812155917758701	0.977278914182473	102323	Dcun1d2
102334	2137.2	2177.4	-0.0244260831988974	5.49051566177469	0.414161006711904	0.525990469588506	0.915169689178881	102334	Ankrd10
102339	1573.2	1536.4	0.034559243276163	5.64817182362867	1.22683906219673	0.279041795388236	0.824006802915578	102339	Cog4
102371	171.6	172.4	-0.00568431269994428	0.384697743965637	0.00190205594519321	0.965575433873313	0.995820715034239	102371	Myzap
102414	1467.8	1472.4	-0.00330810316386421	6.2045465321378	0.0117901959508591	0.914439656981966	0.991931994260597	102414	Clk3
102423	293.2	279.4	0.0728961236340717	3.83655680392988	2.30574754244984	0.142009901226851	0.716136875221207	102423	Hinfp
102436	1088.8	1105.2	-0.0168484239751837	4.31904752157353	0.145385198192203	0.706352431556214	0.961630894379875	102436	Lars2
102442	1226	1192	0.0393655197658377	6.45471078900015	1.69500277809167	0.205347126628089	0.77748493792498	102442	Dennd4a
102448	230.4	223.2	0.0423919405831832	3.20718314404561	0.475821104331175	0.496962696496837	0.905954328290827	102448	Xylb
102462	982.2	986.2	-0.00988572765649757	4.36011513279199	0.0543013796733323	0.817724209602386	0.977278914182473	102462	Imp3
102502	136.2	139.6	-0.032277540423393	3.28948500641096	0.361605086119337	0.553275535448864	0.921389402673188	102502	Pls1
102545	26.8	28.4	-0.0758514985757914	0.901817913517302	0.447563477928604	0.509903099396916	0.910281569473728	102545	Cmtm7
102566	907.6	866.6	0.0621622286248145	4.6442555560459	2.38483254478429	0.135652272146569	0.710631497870516	102566	Ano10
102580	786.6	802.8	-0.027735077731245	4.30031298388781	0.490228657090896	0.490582889960361	0.904245355351466	102580	Alg9
102595	527.8	578	-0.126432832515704	3.85851369725621	3.5165537632943	0.0742115650615939	0.612300817193738	102595	Plekho2
102607	4111.6	4020	0.0327536118305967	6.53335284342922	1.28735474911376	0.267783806337075	0.81861766155401	102607	Snx19
102614	408.4	409.2	0.00250206106501056	3.77137774829902	0.00142614061303231	0.97020061666988	0.99611577421443	102614	Rpp25
102623	15612.2	14123.6	0.147082980723755	7.07458698170039	9.56108572971447	0.00634845196941236	0.319723082807966	NA	NA
102626	176.8	179.4	-0.0185998057521377	1.63099497728558	0.0436021185187326	0.836364421967403	0.980819206793704	102626	Mapkapk3
102632	838.4	800	0.0691627322582079	4.71224981254513	2.65342561902867	0.116433805391209	0.690114598782292	102632	Acad11
102644	152.6	173.4	-0.170503056333598	2.06178715300692	3.80642684791602	0.0628701109407452	0.587947799505031	102644	Oaf
102657	305.4	286.2	0.0944412176482721	3.4820538497436	2.62027513630057	0.118623858893582	0.692278720672359	102657	Cd276
102680	111.2	112.8	-0.0258890876835943	3.84563099200486	0.166497181353116	0.686922061088306	0.955371813024876	102680	Slc6a20a
102693	635.2	648.2	-0.0280815970754689	6.721105565057	0.758996791476869	0.392306850775271	0.869871317879705	102693	Phldb1
102747	1816.2	1909.8	-0.0738520424903894	6.38685237598661	5.47433040497327	0.027982276624409	0.482881463799169	102747	Lrrc49
102774	3700.8	3762.4	-0.0250931337266183	6.02497188730113	0.714032646589143	0.406485183860587	0.874246870431128	102774	Bbs4
102791	1799.4	1804.8	-0.00478818734866392	4.67115207917855	0.0110973359886486	0.916981759703637	0.991931994260597	102791	Tcta
102857	3973.8	3883	0.0331910693657699	6.88770750944447	1.68354175636235	0.206834702684517	0.778323328100141	102857	Slc6a8
102866	13546	12876	0.07230370527609	7.66170437156765	6.19205140835958	0.0201986379529052	0.455420494146306	102866	Pls3
102871	81.4	80	0.0183669244101112	0.0542367511874249	0.0133137230254803	0.909103510296823	0.99051576495027	102871	D330045A20Rik
102941	2956.8	3128.8	-0.0804171415271623	4.83532455407784	3.70457690003444	0.0662424844363422	0.595967176228334	102941	B630019K06Rik
102954	1251.4	1167	0.101855749094267	3.02878004032345	3.06228432064537	0.092954564013229	0.6518990104061	102954	Nudt10
103012	2231.2	2388.2	-0.0970568767573346	6.49260138182461	6.99136834309747	0.0142345665846529	0.407452471782565	103012	Firre
103080	105.2	104.6	0.00409575983026501	1.97481022183502	0.00283318289084422	0.969367977959562	0.99611577421443	103080	Sept10
103098	3083.4	3117.2	-0.0168700173611869	5.45038293304805	0.292750416198867	0.593469381054032	0.93320348496029	103098	Slc6a15
103135	904.4	907.4	-0.00468574449747384	5.22993769830364	0.0213792566008126	0.88497634605887	0.986244443085381	103135	Pan2
103136	929	938.6	-0.0128278288380681	4.20925328933359	0.0678698837124069	0.796694510699676	0.977208287309328	103136	Pwp1
103140	75.2	74.8	0.00829446766129355	0.804798761289579	0.00487617231414742	0.944910072468273	0.993609179245294	103140	Gstt3
103172	4008.8	4122.2	-0.0417506700465204	6.52974484664855	0.981116570783136	0.333156482178914	0.84712385879119	103172	Chchd10
103199	860.2	844.6	0.0272326971885382	5.24353437056524	0.734739183205071	0.399861990821821	0.872393240051109	103199	Fig4
103213	340.4	345.6	-0.024433057552298	3.17018202686884	0.189303672516187	0.667399082722232	0.953368303764932	103213	Traf3ip2
103220	38.2	39.8	-0.0617152325402336	1.15565717560675	0.206863118733403	0.653377302259437	0.949682648482255	103220	Ttc41
103232	244	251.4	-0.0225315109027894	1.734409815533	0.0266703446916519	0.871915204764582	0.984569867223326	103232	Gm15122
103236	4343	4302.8	0.0144389169934038	7.46874535554927	0.262576766817879	0.61305695338826	0.939689173590836	103236	Csnk1g2
103266	1344.2	1327	0.0178662720847583	4.79302163268614	0.133300161978491	0.71824448771761	0.963391409193609	103266	Tmem263
103268	266.2	246.4	0.103507036056493	2.30480653960217	1.99118504772692	0.171097696258221	0.749362675494238	103268	Cep57l1
103284	457.2	465.8	-0.0180022000712143	3.76776430613107	0.0927228653476501	0.763378440542935	0.97084694053609	103284	Zc3h10
103406	1711.6	1743.6	-0.0275515107602347	6.26651958472652	0.743263415391299	0.397182490659632	0.871108127284514	103406	Zfr2
103425	1613.6	1575.4	0.0356609189638153	5.84378261706933	1.16296277994171	0.291612197703165	0.828942399953095	103425	Ncln
103466	5801.2	5508.6	0.0735522848078445	7.02528382807341	5.18714421915964	0.0319901881765301	0.501589493815566	103466	Nt5dc3
103468	627.8	601	0.0615327563039828	4.02609888970736	1.86046343115721	0.185275420031577	0.759084631951178	103468	Nup107
103511	175	178.2	-0.0223664731051775	2.49844915478527	0.0986129952469173	0.756224138705991	0.97071153820011	103511	Fam26e
103534	1406.6	1455.4	-0.0483637694772878	5.64171054946124	2.06117877645606	0.164048196624915	0.743523170135295	103534	Mgat4b
103537	1024.6	963.6	0.0895366845021161	5.00568134059754	3.76426799779617	0.0642417867208538	0.591433621186765	103537	Mbtd1
103551	5760	6195.2	-0.1039799745549	6.25372738369277	3.36036106940901	0.0853611249728292	0.638287480784932	103551	Epop
103554	3783.6	3753	0.0116359828807472	6.20018233633722	0.0930222485090301	0.763010258246318	0.97084694053609	103554	Psme4
103573	5294	5157.8	0.0400317812579224	6.5209418883425	0.762884999394199	0.393127199396532	0.869871317879705	103573	Xpo1
103583	11192.4	11038.4	0.0201956448594841	7.18200740884904	0.576325881368525	0.455176129034911	0.893697791752006	103583	Fbxw11
103677	2375.4	2403.6	-0.0163397216408503	5.98500525143844	0.259032277448754	0.615450749670587	0.939954050690899	103677	Smg6
103694	1323.4	1340.4	-0.0157318991682027	5.60642258706887	0.171804103260819	0.682208777364565	0.954626060465902	103694	Tmed4
103710	261.6	256	0.0274485846164989	3.56073548076425	0.195084406107821	0.662687235637372	0.952514051700734	103710	Slc35e4
103711	2126.8	2217.8	-0.0619106785290263	5.37182333757367	3.44613032682023	0.0757655395197398	0.616620228750707	103711	Pnpo
103712	9441.2	9398.6	0.00671386694342652	7.84503191243275	0.0648706140220997	0.801135032207374	0.977278914182473	103712	6330403K07Rik
103724	644	595.8	0.109446220942114	4.62692025388738	4.97559230562047	0.0353530154771274	0.508279957168578	103724	Tbc1d10a
103729	163.2	158.2	0.0468267285165976	-0.0264087184260015	0.0828978844485168	0.775889125386704	0.973223264071011	103729	AI450353
103733	955.6	957	-0.00397499836336406	5.27392974865103	0.00971050480209295	0.922323533354115	0.992131007747293	103733	Tubg1
103737	493.8	495.6	-0.0094353926990637	3.37398948216414	0.026230256303365	0.872700194891605	0.985007700840486	103737	Pex12
103742	2134.2	2141.4	-0.00216701480658482	5.50149669091557	0.00275069237399649	0.958608241973356	0.994349397169669	103742	Mien1
103743	53.6	52.6	0.0355092057799486	1.97218127051906	0.193523239193079	0.663951390602507	0.952898321728968	103743	Tmem98
103765	209.4	202.2	0.0464866400466902	2.2200964894311	0.398275225139997	0.543958563000141	0.91853386637609	103765	Tmem17
103768	1486	1504.6	-0.0175927743386644	5.76849894552376	0.333814511330099	0.568823551309452	0.92733765064593	103768	Tubg2
103784	264.2	257.6	0.0395515879060435	2.86809631205968	0.420016428199592	0.52310462058165	0.91495000402831	103784	Wdr92
103806	506.8	472.8	0.0969594259964589	3.7890524491917	3.038566595513	0.0941562067433192	0.653217191222816	103806	Maml1
103836	1316.2	1363.4	-0.0486034244855891	5.5011369702555	1.42378374680048	0.244488237779275	0.805250138346164	103836	Zfp692
103841	852.6	857.2	-0.00776534997887583	4.86183586462729	0.041702696392779	0.839915883078974	0.980819206793704	103841	Cuedc1
103844	128.2	134.6	-0.0670954986248409	1.45145180219926	0.411921483242112	0.527101908324332	0.915169689178881	103844	Inca1
103850	1516.8	1544.4	-0.0262923145698971	4.99816820658787	0.569624475634718	0.457778540711813	0.894503533008174	103850	Nt5m
103963	5550.2	5453.8	0.0246878039234401	7.22330191665011	0.643565551677176	0.430324814957117	0.886121802198953	103963	Rpn1
103967	9047.8	9064.2	-0.00390147883400564	7.6547672738019	0.015968303261677	0.900499093517253	0.988190916961227	103967	Dnm3
